id,comp_name,component_id,ra,dec,glon,glat,rating,flux_peak,flux_int,mean_cont,sd_cont,opacity_range,max_s_max_n,max_noise,num_chan_noise,min_opacity,vel_min_opacity,peak_tau,e_peak_tau,has_mw_abs,has_other_abs,semi_maj_axis,semi_min_axis,pa,n_h,noise_flag,continuum_slope,field,all_sbids,sbid,mw_detection,saturated
396,J024234-695400,SB38466_component_271a,40.644625,-69.89992,289.9903575370035,-44.33091300425399,D,15.859999656677246,16.660999298095703,8.025165676138513e-05,0.6895156512236073,3.801835072204521,0.9432950290308688,2.9563859400703123,100.0,-0.8454491321342086,158.49251221039003,5.0,4.628234117375184,False,False,4.954999923706055,4.059999942779541,44.470001220703125,1.0397595083635524e+20,False,-3.1562510486927585e-05,M349-02,38466,38466,False,False
397,J025620-720831,SB38466_component_272a,44.086667,-72.14195,290.60528934220963,-41.8664102317993,C,15.614999771118164,16.17799949645996,7.651309089682422e-05,0.2504401027833337,1.7083579043869783,0.8703013498823249,1.913413180445207,85.0,0.2050552760582287,-33.32144169957099,1.5844756968814409,0.7995371471771154,False,False,4.860000133514404,4.085000038146973,51.13999938964844,2.624227323240106e+20,False,0.0063347446631344,M349-02,38466,38466,False,False
398,J035002-695047,SB38466_component_273a,57.510645,-69.846462,284.43342158313646,-40.25601472413405,D,15.32800006866455,16.753999710083008,5.737407654086065e-05,0.6955843881522839,4.469497493125834,0.9194087951516992,3.328580292231385,99.0,-1.1409172008944497,141.99928577185244,5.0,4.6369970595317564,False,False,5.045000076293945,4.150000095367432,61.93000030517578,7.137500775197573e+19,False,-0.0008587456831461,M349-02,38466,38466,False,False
402,J033202-703948,SB38466_component_275a,53.009729,-70.663493,286.5097074794245,-40.95827172285748,C,15.503999710083008,17.68899917602539,7.912190595400871e-05,0.2910338956381524,1.769408784258206,1.0831470514893122,1.849392165086568,86.0,0.0799833808283613,387.47553495180665,2.525936405534608,1.534445375290224,False,False,5.179999828338623,4.21999979019165,57.560001373291016,6.2909599045077565e+19,False,0.0036644320629705,M349-02,38466,38466,False,False
0,J032410-763000,SB38509_component_1a,51.042197,-76.500237,292.4728762411468,-37.350821872277685,A,811.9509887695312,1000.541015625,0.0041448338510235,0.006989595479236,0.2674619753762919,10.507970247085602,1.0232414552378624,83.0,0.7557794798615705,2.322134728099569,0.2800056386581718,0.0139806877022072,True,False,4.974999904632568,4.885000228881836,55.43000030517578,2.185850351509561e+20,False,0.002663770257451,M355-07,38509,38509,True,False
1,J031155-765150,SB38509_component_2a,47.980585,-76.864113,293.4395382293064,-37.55252255116848,A,773.1400146484375,885.3629760742188,0.003527681750711,0.0068714990590982,0.3401105065214714,17.97757393796596,1.0179217063062551,108.0,0.6778111997847839,3.874957469600078,0.3888864962148311,0.0147977578155881,True,False,5.110000133514404,4.414999961853027,47.31999969482422,1.4836682152004036e+20,False,0.0023443111385713,M355-07,38509,38509,True,False
2,J041042-775042,SB38509_component_3a,62.676062,-77.845197,291.67368583607583,-34.5185316828846,A,430.8890075683594,478.8559875488281,0.0023933675426921,0.0097912121172239,0.5557203601567057,15.867331028827074,1.0329465497064685,62.0,0.4772261895497626,2.978608640680308,0.7397647085590354,0.0299166768174176,True,False,4.960000038146973,4.414999961853027,53.709999084472656,1.0034131288797404e+20,False,0.0023663292419172,M355-07,38509,38509,True,False
4,J025721-782714,SB38509_component_5a,44.341211,-78.454044,295.4337330130178,-36.77477862727677,A,316.5459899902344,428.9670104980469,0.00158431768565,0.0124660266181549,0.5213021828583968,13.030425330632424,1.0371551232819896,78.0,0.5158529404235928,2.225693128633051,0.6619335532996421,0.0367538504141485,True,True,5.735000133514404,4.659999847412109,64.91000366210938,2.7257012723258275e+20,False,0.0026445319802916,M355-07,38509,38509,True,False
5,J041737-780347,SB38509_component_6a,64.407253,-78.063197,291.65201294857644,-34.09697171013213,A,280.03399658203125,304.29901123046875,0.0015519626102149,0.0110748341952933,0.7444029204079442,18.52498620900581,1.0381256566555008,150.0,0.2937227362475566,2.990966980527606,1.2251190306054156,0.0536312198065955,True,True,4.945000171661377,4.329999923706055,54.2400016784668,1.0544866769779206e+20,False,0.0034419615060786,M355-07,38509,38509,True,False
6,J032426-750139,SB38509_component_7a,51.110929,-75.027571,291.1561359237391,-38.3942616211833,A,243.3309936523437,261.5880126953125,0.0015809713676855,0.03292505749161,0.6635251840280614,5.95713547334014,1.0953733309593727,52.0,0.4318481469313113,0.2452763080641889,0.8396812642658331,0.1010401764375301,True,False,4.894999980926514,4.324999809265137,42.209999084472656,3.657187024981865e+20,False,0.0023420581116305,M355-07,38509,38509,True,False
11,J035329-762642,SB38509_component_9a,58.370641,-76.445104,290.98625404352697,-36.11857487562296,A,209.5290069580078,293.7850036621094,0.0009681331728465,0.0130147555717584,0.3305100786916977,4.993757645592524,1.0551423828313673,159.0,0.7246323041396696,1.4799934850362042,0.3220909194838997,0.0251706770956804,True,False,6.025000095367432,4.590000152587891,39.43000030517578,2.602930821300489e+20,False,0.0029576655139236,M355-07,38509,38509,True,False
12,J041449-773156,SB38509_component_10a,63.705066,-77.532225,291.209949110531,-34.51000752791676,A,209.89700317382807,228.8249969482422,0.001198921285899,0.0224942725873411,0.6005816408700144,6.161090955633211,1.0838673387324556,125.0,0.4832856978624411,2.68630985419231,0.7271472932392763,0.0663881107808509,True,False,4.960000038146973,4.335000038146973,52.54999923706055,1.1859863420141193e+20,False,0.0036426052502067,M355-07,38509,38509,True,False
13,J032852-763522,SB38509_component_11a,52.219931,-76.589586,292.3056065460626,-37.09521190956117,A,205.43600463867188,223.41799926757807,0.001244591642739,0.0220764833728346,0.751968522448596,13.429436566807894,1.0521135055389723,54.0,0.3001449830903765,3.212973450711579,1.2034896440987175,0.1067289045782935,True,False,4.940000057220459,4.340000152587891,45.18000030517578,3.0671370800422905e+20,False,0.0039286231963611,M355-07,38509,38509,True,False
14,J033154-801820,SB38509_component_12a,52.976627,-80.305776,295.38122357567187,-34.33833775859006,B,194.7469940185547,215.31900024414065,0.001285828223733,0.0441189931720067,0.3527744686474967,2.0885772123519217,1.114219086781017,49.0,0.7614446181335206,1.1891537184697518,0.272537836627833,0.0758059577973052,True,False,4.954999923706055,4.394999980926514,43.630001068115234,4.9946294447357805e+19,False,0.0004495044509018,M355-07,38509,38509,True,False
16,J035814-760604,SB38509_component_13b,59.559171,-76.101279,290.43612672594344,-36.103738317000456,B,65.81400299072266,106.22799682617188,0.0003248815986941,0.0345840452311916,0.3933962348982595,2.092793970528668,1.127197685538366,100.0,0.7338014506401064,4.07201893880489,0.3095167901753292,0.0637314720166262,True,True,5.909999847412109,5.385000228881836,154.49000549316406,3.173918681792967e+20,False,-0.0034061410575721,M355-07,38509,38509,True,False
17,J035803-760526,SB38509_component_13c,59.516059,-76.090818,290.4334179074288,-36.11829732479424,A,27.14200019836425,109.9530029296875,0.0002397685772249,0.0209072376212009,0.226018660621648,3.194078311683035,1.0538899476416663,70.0,0.8278712870200186,1.1381604652431123,0.188897587139467,0.034450258464989,True,False,12.510000228881836,6.385000228881836,134.7899932861328,3.173918681792967e+20,False,0.0007169856289828,M355-07,38509,38509,True,False
18,J035810-760552,SB38509_component_13d,59.544584,-76.097887,290.4353545277617,-36.10857532262084,B,20.93000030517578,93.83100128173828,7.87804054908054e-05,0.0479010118430501,0.3839090948542236,1.6378660204730493,1.145537753576043,64.0,0.7616286587218193,1.139830738317294,0.2722961665887205,0.083692874711397,True,False,13.380000114440918,6.605000019073486,131.47000122070312,3.173918681792967e+20,False,-0.0022974587040693,M355-07,38509,38509,True,False
19,J030320-791455,SB38509_component_14a,45.837043,-79.248889,295.72534344822424,-35.96226035498256,A,167.13499450683594,180.8950042724609,0.0009871549402482,0.0352569599250942,0.6684860196634224,5.535710991835366,1.102282065485839,63.0,0.4337960458224166,2.234173747208872,0.8351807958397206,0.1164373135197573,True,False,4.900000095367432,4.349999904632568,32.40999984741211,9.431715725361155e+19,False,0.0024039273849313,M355-07,38509,38509,True,False
21,J034340-792019,SB38509_component_15a,55.920434,-79.338672,294.1003782773603,-34.63949289732731,A,145.4040069580078,155.23599243164062,0.0009143278119864,0.0227103311585034,0.6764843768384318,8.23730517209245,1.0732339534350572,140.0,0.3967495765966254,2.5491805996861947,0.924449986755456,0.0816049075611966,True,False,4.900000095367432,4.295000076293945,48.27999877929688,5.108422865357701e+19,False,0.0026184125626072,M355-07,38509,38509,True,False
23,J032301-753619,SB38509_component_16a,50.756253,-75.605395,291.7518105273446,-38.04362624415082,A,103.3499984741211,138.3820037841797,0.0008260578047711,0.0295613521702464,0.6358546333326418,7.607453719045378,1.0738725590735052,61.0,0.4380179257408634,0.8665936672741955,0.8254954430941479,0.0939484515936933,True,False,5.519999980926514,4.78000020980835,36.79999923706055,2.108593706534269e+20,False,0.0037385194614504,M355-07,38509,38509,True,False
26,J032745-755753,SB38509_component_18a,51.938616,-75.964878,291.8087558419188,-37.58375089206529,A,151.05099487304688,163.68099975585938,0.0007485259862378,0.0350887469694529,0.671011639972015,7.2774499951931215,1.0810650188598765,48.0,0.4100533788878616,0.9268275372986682,0.8914679353486613,0.1186469587787968,True,False,4.940000057220459,4.324999809265137,42.119998931884766,1.556141839552092e+20,False,0.0052525823674644,M355-07,38509,38509,True,False
30,J034059-765055,SB38509_component_20a,55.247588,-76.848785,291.9445450608918,-36.41176321598362,B,146.97799682617188,167.84100341796875,0.0008045837890765,0.0263433747580432,0.3235214023519914,2.972112318765678,1.0814482009543287,67.0,0.7579267986023372,1.0783636206410738,0.2771684697678451,0.0485912914440788,True,False,5.15500020980835,4.369999885559082,40.369998931884766,2.013840600010317e+20,False,0.0021155622026559,M355-07,38509,38509,True,False
31,J034102-765042,SB38509_component_20b,55.259017,-76.845236,291.9391034670398,-36.4121890583116,B,35.32699966430664,41.30799865722656,0.0002844385652257,0.0760361869223417,0.6580321366102766,0.8678582822386884,1.3522923247804453,102.0,0.6942601881701687,0.0978246923548867,0.3649084778288423,0.138702597892192,False,False,5.264999866485596,4.380000114440918,42.29999923706055,2.013840600010317e+20,False,0.008155091952951,M355-07,38509,38509,False,False
32,J040935-765321,SB38509_component_21a,62.397541,-76.889321,290.7532391108727,-35.10702758881791,A,102.43900299072266,125.8740005493164,0.0009410731498064,0.0214962057515048,0.4584849860361008,5.333857844633083,1.072386371352586,95.0,0.6139013853164853,2.365895297265902,0.4879209739679366,0.0513843543972441,True,False,5.179999828338623,4.675000190734863,45.400001525878906,9.489543097357623e+19,False,0.0038006866839943,M355-07,38509,38509,True,False
33,J040936-765326,SB38509_component_21b,62.400714,-76.890829,290.75427123384657,-35.1055856878533,A,70.63999938964844,115.66100311279295,0.0006751915028871,0.022063886419941,0.4453746537105857,4.249576098149964,1.08484011763684,89.0,0.6394654639262541,2.366618605698372,0.4471226642280347,0.0506533475712402,True,False,5.739999771118164,5.619999885559082,4.03000020980835,9.489543097357623e+19,False,0.0032013588990904,M355-07,38509,38509,True,False
34,J040937-765334,SB38509_component_21c,62.404481,-76.892904,290.75578477897034,-35.10371425705302,A,39.25899887084961,39.93600082397461,0.0007034842932625,0.027098225731864,0.4469641744187007,3.062984813947487,1.1100088223033358,118.0,0.663044647884635,3.344824144646409,0.4109129488545567,0.0601420351674703,True,False,5.0,4.010000228881836,60.72999954223633,9.489543097357623e+19,False,0.0007536185475962,M355-07,38509,38509,True,False
36,J033055-761258,SB38509_component_22a,52.731481,-76.216346,291.86596023622286,-37.271508445208354,A,84.322998046875,131.125,0.0006095377249904,0.025460914615897,0.6841037039149827,8.078293507365936,1.0753559799933672,74.0,0.3912522760783846,2.933828830056402,0.9384027196919552,0.0944151614774124,True,False,5.869999885559082,5.21999979019165,72.30000305175781,2.325307862232888e+20,False,0.0051579352532963,M355-07,38509,38509,True,False
38,J033104-761309,SB38509_component_22c,52.766543,-76.219367,291.86136847556463,-37.26341256339341,A,57.64400100708008,100.90899658203124,0.0002877317602702,0.0441396615793736,0.7970888575605013,5.0145489798588185,1.132526787998526,109.0,0.3354379304380248,2.931494287931389,1.0923183458321255,0.1820196411768931,True,False,5.989999771118164,5.764999866485596,98.19000244140624,2.6015579856078337e+20,False,0.0089455903411734,M355-07,38509,38509,True,False
41,J033030-782200,SB38509_component_23a,52.625023,-78.366551,293.7844347136094,-35.772376697280144,A,143.9080047607422,216.7449951171875,0.0007078252915894,0.0208526526902037,0.8023443401398949,11.777654295659412,1.062792772568002,78.0,0.2604484324281071,3.239980126792216,1.3453503935147233,0.1126155905745482,True,False,6.545000076293945,4.534999847412109,54.34000015258789,1.2418575343182758e+20,False,0.0048335276959079,M355-07,38509,38509,True,False
42,J033027-782212,SB38509_component_23b,52.612923,-78.37002,293.7895770010976,-35.77161615105999,A,83.14800262451172,132.88099670410156,0.0004781639603074,0.0315068589391348,0.8652166181271957,8.518976313648361,1.0908938723680448,92.0,0.225677254240849,3.243242080504642,1.4886493789662336,0.1888455435211127,True,False,6.519999980926514,4.829999923706055,19.479999542236328,1.2418575343182758e+20,False,0.0062373023989935,M355-07,38509,38509,True,False
44,J025618-780044,SB38509_component_25a,44.07827,-78.012411,295.1680695935488,-37.16575671714013,A,97.56999969482422,134.66799926757812,0.0008610329365715,0.0233449800710613,0.3484307771169065,4.805138645613239,1.0600210948243596,72.0,0.7115903177074531,3.0060960966485584,0.3402529296525395,0.0478607900772968,True,False,5.525000095367432,4.925000190734863,177.14999389648438,1.796125864266994e+20,False,0.0019779006517075,M355-07,38509,38509,True,False
45,J025617-780035,SB38509_component_25b,44.073367,-78.009806,295.1672195947134,-37.168470477037125,A,66.68399810791016,91.79000091552734,0.0008845538878387,0.0266502317294746,0.347353520573518,4.747280343533748,1.0604378940665953,71.0,0.7130843734930773,4.959643907460544,0.3381555296740617,0.0491142098231066,True,False,5.894999980926514,4.605000019073486,171.10000610351562,1.796125864266994e+20,False,0.0034992512695256,M355-07,38509,38509,True,False
48,J032456-775225,SB38509_component_26a,51.237244,-77.873789,293.6161059942931,-36.32543333378411,A,120.4540023803711,165.1529998779297,0.0005850241545775,0.0267772832507463,0.432240638116725,4.249045880058968,1.0823465155370044,95.0,0.6501058774202795,1.1399217335213616,0.4306200410184277,0.0591905055470008,True,False,5.835000038146973,4.630000114440918,21.350000381469727,1.5742282026777805e+20,False,0.0034078713651852,M355-07,38509,38509,True,False
49,J032501-775146,SB38509_component_26b,51.254911,-77.862977,293.60354654856803,-36.330753425061424,A,43.90299987792969,77.83599853515625,0.0001424549143227,0.0853461113392164,0.8501687054665453,3.2489475674103736,1.2000892437429398,83.0,0.3499205382763944,2.108912535631709,1.0500491837706991,0.3211475749319893,True,False,6.974999904632568,5.010000228881836,26.209999084472656,1.495624810816655e+20,False,0.0073943435997101,M355-07,38509,38509,True,False
50,J041409-773830,SB38509_component_27a,63.537434,-77.6417,291.3450103491723,-34.48013514298358,A,120.38500213623048,130.75799560546875,0.0006570002091083,0.0344924917889757,0.4797823286457532,4.246327549068409,1.0914510815724705,91.0,0.6116687529267171,2.773339917249992,0.4915643963880188,0.079919983038265,True,False,4.940000057220459,4.335000038146973,49.5,1.264597646979306e+20,False,0.0015661843518591,M355-07,38509,38509,True,False
51,J032259-770023,SB38509_component_28a,50.746549,-77.006447,292.9719748092574,-37.03026807450871,A,84.25599670410156,208.24899291992188,0.0004317994045289,0.0158415317163161,0.6652687583986331,11.353600489118,1.053852215715139,79.0,0.3885834573165062,1.6708832348271827,0.9452473128973008,0.0617964432742134,True,False,7.474999904632568,6.519999980926514,33.38999938964844,1.601133405358609e+20,False,0.0033944737391563,M355-07,38509,38509,True,False
52,J032255-770011,SB38509_component_28b,50.731829,-77.003255,292.97226035745547,-37.034860833313104,A,68.79299926757812,162.6439971923828,0.0003918271812414,0.0213559300750304,0.6911665656701154,8.771485942844205,1.0707330051655313,89.0,0.3795664394954159,1.6707499505687011,0.9687256263354492,0.0843198441600956,True,False,7.369999885559082,6.324999809265137,31.11000061035156,1.601133405358609e+20,False,0.0031265144601533,M355-07,38509,38509,True,False
53,J032253-770007,SB38509_component_28c,50.724146,-77.002054,292.9728089569298,-37.036919095195984,A,39.80099868774414,64.86000061035156,0.0004975221511303,0.0249621781461305,0.7169811531750063,8.652381910816784,1.0742802304964263,114.0,0.35729907732142,1.6709480128790746,1.0291820963198912,0.1036769224809109,True,False,6.670000076293945,4.815000057220459,146.47999572753906,1.601133405358609e+20,False,0.0040611253902777,M355-07,38509,38509,True,False
54,J032301-770029,SB38509_component_28d,50.755055,-77.008289,292.97180865840653,-37.02761618452414,A,36.196998596191406,51.45199966430664,0.0005758084373111,0.0195137301575207,0.6893707901823886,10.037242605921762,1.0624586062657102,79.0,0.3730878160833216,1.6709593286811577,0.9859414551892812,0.078611553315527,True,False,5.559999942779541,5.039999961853027,97.33999633789062,1.601133405358609e+20,False,0.0029788991236065,M355-07,38509,38509,True,False
57,J044641-782312,SB38509_component_29a,71.673793,-78.386797,291.1304779637849,-32.64413858201396,B,106.3030014038086,149.85299682617188,0.0004456762189653,0.0587354627999578,0.3612640904257214,1.1207748722141846,1.1703453276247775,84.0,0.8090812371990563,2.7495525886077377,0.2118559501553645,0.0972155496903151,False,False,6.114999771118164,4.545000076293945,38.84999847412109,1.0591032889264628e+20,False,0.0006639326676836,M355-07,38509,38509,False,False
60,J031922-800546,SB38509_component_31a,49.844074,-80.096142,295.6882415653157,-34.85235133243447,B,105.66799926757812,121.51399993896484,0.0004364685447399,0.0959146754214881,0.936945366011014,1.4111523321866457,1.3885882088425785,68.0,0.4516428428315644,2.3134787771806296,0.7948635822259723,0.266980694260601,True,False,5.039999961853027,4.494999885559082,52.119998931884766,7.593529274676584e+19,False,-0.0034465834096501,M355-07,38509,38509,True,False
62,J032816-765522,SB38509_component_32a,52.068624,-76.922941,292.6308042664389,-36.883418022965074,A,96.63500213623048,109.1500015258789,0.0006096146215696,0.0440536372633382,1.018344336123975,9.265243493285656,1.099203135005035,61.0,0.0808587988810601,2.44847763506684,2.5150508691828293,0.6188172231468376,True,False,5.065000057220459,4.394999980926514,52.400001525878906,2.120036872219193e+20,False,0.0055187067933392,M355-07,38509,38509,True,False
63,J032822-765517,SB38509_component_32b,52.093484,-76.921508,292.62454622108817,-36.880478736193126,A,88.54499816894531,114.86399841308594,0.0005257236799679,0.0356851978541325,0.9913541360776978,8.24324461287009,1.1072517473677326,104.0,0.1158976112900347,2.4448264358899325,2.155048138943432,0.3948423012595965,True,False,5.744999885559082,4.449999809265137,51.75,2.120036872219193e+20,False,0.0076172289032787,M355-07,38509,38509,True,False
64,J032819-765520,SB38509_component_32c,52.081531,-76.922299,292.6276446957466,-36.8818198591264,A,32.79899978637695,65.77999877929688,0.0003574987718687,0.0356686851820169,0.9476138905202554,7.271815679746474,1.1145593576076032,93.0,0.1669454670873478,2.446641474422824,1.7900880642797483,0.2896518419128098,True,False,8.09000015258789,4.885000228881836,67.30999755859375,2.120036872219193e+20,False,0.0058867780774878,M355-07,38509,38509,True,False
65,J031836-795958,SB38509_component_33a,49.653535,-79.999655,295.6420744545187,-34.94701069709415,B,83.73300170898438,116.125,0.0005216137779359,0.0753098870762711,0.6916476384853864,2.1611204470348,1.2187982552623602,72.0,0.5271506167769738,2.275713587533726,0.6402689709380971,0.1877098955933164,True,False,6.039999961853027,4.53000020980835,17.350000381469727,9.07976343354354e+19,False,0.0043770288993829,M355-07,38509,38509,True,False
67,J030009-763706,SB38509_component_34a,45.037726,-76.618558,293.9128998895878,-38.16573958379422,B,99.98400115966795,108.5009994506836,0.000575344199627,0.0907071053093357,0.6171660734704834,1.237910105983544,1.275777866063679,142.0,0.6586117925931956,4.118147589746135,0.4176210036532645,0.1736680722892936,False,False,4.894999980926514,4.369999885559082,37.66999816894531,1.979786524270254e+20,False,0.006118396407327,M355-07,38509,38509,False,False
68,J033749-784013,SB38509_component_36a,54.45506,-78.670482,293.7367450566056,-35.29958949298331,B,100.38800048828124,115.08799743652344,0.0004511017119157,0.0290561011575608,0.3414461689708433,2.210612268348816,1.1063492382237876,118.0,0.7649030692529443,2.2688705226555905,0.2680061600424898,0.0536108977503705,True,False,5.070000171661377,4.460000038146973,37.81999969482422,1.0359782081776928e+20,False,0.0027343214682354,M355-07,38509,38509,True,False
69,J033211-780653,SB38509_component_37a,53.046937,-78.114927,293.49035732452893,-35.89011611756379,A,94.36799621582033,138.22799682617188,0.00047799698968,0.0346296935388624,0.6980410317119374,6.846042996835427,1.0889672707622786,76.0,0.3909262390503411,2.070963409611577,0.9392363837229154,0.1252303817061663,True,False,6.114999771118164,4.71999979019165,67.51000213623047,1.4393312501405396e+20,False,0.0041925243341004,M355-07,38509,38509,True,False
70,J034717-770522,SB38509_component_38a,56.824438,-77.089641,291.88066637440704,-35.985448050750165,B,93.2519989013672,159.5679931640625,0.0004051453256468,0.0354323511561561,0.3378727729563354,2.4101002769928948,1.0990800110002277,103.0,0.7612072380438922,1.0644923287679269,0.2728496348771682,0.0637890819993634,True,False,6.190000057220459,5.449999809265137,125.54000091552734,1.2639932154939367e+20,False,0.0034933069181769,M355-07,38509,38509,True,False
71,J032718-763747,SB38509_component_39a,51.82658,-76.62996,292.42232381111234,-37.13077641629424,B,92.20500183105467,115.62100219726562,0.0004691792344646,0.0347284342597674,0.7674577793752688,2.9704301021298494,1.1932933610803482,133.0,0.4258355817050794,3.282168294093237,0.8537019656526758,0.11777185562132,True,False,5.480000019073486,4.510000228881836,41.4900016784668,2.5939289066409663e+20,False,0.0043393648376043,M355-07,38509,38509,True,False
73,J040110-790204,SB38509_component_41a,60.294577,-79.034634,293.1790855173064,-34.20602268396881,A,89.43000030517578,99.5260009765625,0.000497054527109,0.0431850294978318,0.9128741101101788,4.917205114037189,1.154274542206522,70.0,0.2414004320963432,2.9759062448163167,1.421298180360311,0.2396461478964473,True,False,5.019999980926514,4.369999885559082,51.650001525878906,7.848245832545375e+19,False,0.0028694981055473,M355-07,38509,38509,True,False
75,J035728-783508,SB38509_component_43a,59.370579,-78.585776,292.88365186721126,-34.62340975331466,A,86.0009994506836,124.66100311279295,0.0004205161820253,0.0440741388640793,0.5862401816296102,3.0456986751001103,1.144904558818905,110.0,0.5586643771892948,1.7816055969562583,0.5822063847264698,0.1105853174799009,True,False,5.650000095367432,5.054999828338623,63.650001525878906,8.175702206249204e+19,False,0.0049457370012525,M355-07,38509,38509,True,False
76,J035236-802232,SB38509_component_44a,58.153774,-80.375659,294.7244919735303,-33.65824648040855,A,81.4010009765625,115.4290008544922,0.0004011241521433,0.050828840685601,0.7664585499819563,4.092809391324908,1.1504981810800816,109.0,0.3840396310981254,2.050150872504993,0.95700952573508,0.1764107876913916,True,False,5.630000114440918,4.965000152587891,77.79000091552734,4.57511548853907e+19,False,0.0029840861263852,M355-07,38509,38509,True,False
77,J040220-790707,SB38509_component_45a,60.583958,-79.118859,293.2196118253019,-34.11127993044041,A,84.9540023803711,92.18599700927734,0.0004753743688059,0.0472056352460739,0.7137483902810766,3.973163575980698,1.1435199907214648,71.0,0.4297716004403881,3.0086351819121337,0.8445013731774519,0.1535974649610535,True,False,4.949999809265137,4.320000171661377,51.81999969482422,8.182830290060684e+19,False,0.0065016924527307,M355-07,38509,38509,True,False
78,J025725-771605,SB38509_component_46a,44.358121,-77.268313,294.559949441206,-37.73514414611661,B,81.72599792480469,90.48600006103516,0.0003299894759526,0.0854788087739586,0.553921556934648,1.0078393862528194,1.2758794158174265,111.0,0.7219578588827785,-4.251524389754079,0.3257885089911097,0.1269668170870363,False,False,4.929999828338623,4.425000190734863,38.75,1.6848391560250537e+20,False,0.0058474042622283,M355-07,38509,38509,False,False
79,J035911-772200,SB38509_component_47a,59.7983,-77.366799,291.6409774720475,-35.29919570661394,B,81.10299682617188,89.11199951171875,0.0004409447368433,0.0580797101656779,0.5853829241385126,2.6651103797015017,1.1597176792766029,68.0,0.5743347551380903,2.9106893474407114,0.5545428555512253,0.1391188513906452,True,False,4.96999979019165,4.360000133514404,48.06999969482422,1.6011963006696568e+20,False,0.0038972506448987,M355-07,38509,38509,True,False
80,J025415-791927,SB38509_component_48a,43.563351,-79.324227,296.2050324640857,-36.14640193910103,B,74.8489990234375,94.31800079345705,0.000376364510796,0.1113738611894309,0.918312101926464,1.9085711486625887,1.3157261950936698,66.0,0.3974140931672058,2.2714658960202505,0.9227764860629216,0.3558929614589473,True,False,5.704999923706055,4.355000019073486,39.68000030517578,6.2031738401099964e+19,False,0.0013003489506573,M355-07,38509,38509,True,False
83,J030706-795126,SB38509_component_50a,46.777657,-79.857484,296.0102964024728,-35.37416025657646,B,79.51499938964844,96.2979965209961,0.0003471379320505,0.1069609801345679,0.9736266220342558,1.5737327976838842,1.3782935908927405,95.0,0.4046669688584848,1.2457966830413931,0.9046908492638214,0.3280172925019717,False,False,5.199999809265137,4.590000152587891,44.65999984741211,8.532391298029498e+19,False,0.0022321852428315,M355-07,38509,38509,False,False
84,J030706-795112,SB38509_component_50b,46.776132,-79.853558,296.0076250611576,-35.377437654429826,B,36.23799896240234,53.4630012512207,0.0001850858147807,0.1735568062015013,0.971634261085093,1.2151475319622511,1.4386318505045066,51.0,0.4669975894194136,36.42110249513036,0.7614311831693595,0.3162039889356545,False,False,5.78000020980835,5.034999847412109,2.309999942779541,8.532391298029498e+19,False,-0.0036205994909108,M355-07,38509,38509,False,False
85,J032657-794937,SB38509_component_51a,51.739842,-79.827003,295.1695612252658,-34.83265593508195,B,73.29499816894531,95.41799926757812,0.0003462742100875,0.0581766392165457,0.7192209420916511,2.819876819771028,1.1882838049565072,95.0,0.4690628628648561,2.230983579650114,0.7570184835586928,0.1653126430436237,True,False,5.59499979019165,4.590000152587891,41.5099983215332,1.2054401583467844e+20,False,0.0029385110998009,M355-07,38509,38509,True,False
86,J032704-794916,SB38509_component_51b,51.767212,-79.821236,295.1604630004412,-34.83358817306975,A,54.07600021362305,77.76699829101562,0.0002443336301572,0.0845497576217991,0.960987951943266,4.167639956128426,1.1859626367358678,50.0,0.2249746847926016,2.2251626764055983,1.491767395140552,0.4348095514918493,True,False,6.135000228881836,4.619999885559082,42.0099983215332,1.2054401583467844e+20,False,0.0003001181376736,M355-07,38509,38509,True,False
87,J031048-770336,SB38509_component_52a,47.702663,-77.060005,293.6588492260753,-37.44284227951832,B,77.08799743652344,85.43900299072266,0.0004246478959585,0.061184653973844,0.4961128527322538,2.063893873252173,1.161922335843067,53.0,0.6658094831108132,3.03921400286608,0.4067517107602887,0.1280319643801865,False,False,4.985000133514404,4.385000228881836,44.61000061035156,2.068030755383206e+20,False,-0.0022011070826108,M355-07,38509,38509,False,False
89,J043439-772313,SB38509_component_54a,68.664312,-77.386946,290.3997722027259,-33.65582591425131,B,72.39199829101562,78.17900085449219,0.0003482688469641,0.0738011898467642,0.4426067603551428,1.3418443561485904,1.1889992215721186,101.0,0.7463924612169758,3.197491310104262,0.2925037296916289,0.1284823837783337,False,False,4.940000057220459,4.309999942779541,55.52999877929688,1.1842999703986094e+20,False,0.0079997673052076,M355-07,38509,38509,False,False
90,J041406-765311,SB38509_component_55a,63.5252,-76.886648,290.5779900366726,-34.895274810207724,A,70.88400268554688,77.927001953125,0.000387558056767,0.0554344676268165,0.8830927502429115,3.663788659592191,1.1893509364809276,90.0,0.3062581862380161,3.2443725159674943,1.1833267869073418,0.2419707869067374,True,False,4.965000152587891,4.364999771118164,50.13999938964844,8.101757811201661e+19,False,0.0050249591167954,M355-07,38509,38509,True,False
