comp_name,sbid,uniq_name,ra,dec,glon,glat,in_bridge,rating,flux_peak,mean_cont,sd_cont,opacity_range,max_s_max_n,max_noise,num_chan_noise,semi_maj_axis,semi_min_axis,pa,min_opacity,vel_min_opacity,peak_tau,e_peak_tau,n_h,ew,sigew,ewfit,sigewfit,nhicnm,signhicnm,nhiwnm,signhiwnm,fcnm,sigfcnm,Rfactor,sigRfactor,nhi,signhi,nhi_thin,signhi_thin,ncnm,tsky,flux_int,ra_hr,tau_noise_per_channel
J015425-761348,38215,J015425-761348-38215,28.606159,-76.230226,298.0734862261441,-40.29812075363846,1,B,55.96500015258789,0.0003090020903228,0.0372001003356216,0.3636121798386054,1.0634698199881338,1.1762139558894524,154.0,5.945000171661377,4.625,48.68000030517578,0.812601776050847,6.499151260883679,0.2075141097911661,0.0520877969585504,1.0217224152169942e+20,0.3213084405603415,0.3304797733151253,0.3304797733151253,0.045654912257377,0.2849599024104998,0.0288626524486637,4.052487260206416,0.1257948962160524,0.0661519828604409,0.0069783302620513,1.0690302360246404,0.0390792018841178,4.337447162616916,0.1290635836337258,4.072712422017542,0.0871802241310257,1,3.524926501767722,99.88200378417967,1.9070772666666669,0.03784672876173766
J015541-782742,38215,J015541-782742-38215,28.92459,-78.461867,298.895301921474,-38.158044580961445,1,B,46.0,0.0003549032248329,0.0409245051907873,0.426582484525161,1.6012344442580153,1.1639923250542843,89.0,6.744999885559082,5.0,176.25,0.7374098405291233,1.498632989801452,0.3046114483713207,0.075911853183292,7.834200276203522e+19,0.8336680187549121,0.9609317029400932,0.9609317029400932,0.0980478231271008,1.9798708715746476,0.1888334507118321,3.683555176596773,0.4508415749676029,0.3500216667881154,0.044609372081923,0.9909558168208136,0.092432321580951,5.663426048171421,0.4887905459672954,5.719117422741192,0.2160950860634249,2,3.5158018304547487,100.63700103759766,1.9283059999999999,0.0425566845409064
J015543-782736,38215,J015543-782736-38215,28.929312,-78.460136,298.8934714766549,-38.15939255285602,1,B,44.29199981689453,0.0005235161386336,0.0400976114422705,0.4346870260899443,1.4697108479676106,1.1760072546337397,92.0,5.135000228881836,4.78000020980835,41.650001525878906,0.7413202285437953,1.4972997796256822,0.2993225897600366,0.0740479664842796,7.834200276203522e+19,0.6866739792177552,0.9744618346987274,0.9744618346987274,0.0962642001182613,1.7397791180643096,0.2133110714213417,3.664815333446,0.5188381381234569,0.3214428059809294,0.0512456438853926,1.0027456804712214,0.1156242879851986,5.4045944515103095,0.5609764939481298,5.39382233080729,0.2632571602106475,2,3.5158018304547487,70.58799743652344,1.9286208,0.041462143229840716
J015552-782819,38215,J015552-782819-38215,28.969925,-78.472138,298.8884535055631,-38.14544913473955,1,B,26.513999938964844,9.04396454244284e-05,0.0826733535831622,1.017953482163359,1.3467284911260429,1.433775567140666,155.0,8.140000343322754,5.065000057220459,60.93000030517578,0.4158220849773073,2.4740085525650937,0.877497790545207,0.2598833413041879,7.680978693204124e+19,0.0381690640640959,0.7964015716405239,0.7964015716405239,0.0560232616591659,1.2892062363578851,0.1092830722639392,4.298526071600275,0.2409529158340155,0.230628710791145,0.0224014314836987,1.0113247194964896,0.0575714418426927,5.58773230795816,0.2645772052395284,5.528043338286641,0.174788689363382,1,3.5158018304547487,70.97000122070312,1.9313283333333333,0.08390724630557114
J015714-784232,38215,J015714-784232-38215,29.308929,-78.708981,298.9029234267265,-37.89956011620253,1,A,158.82000732421875,0.0005219101903338,0.0121294320892715,0.4206963543282697,9.23021572549878,1.041122921120782,109.0,13.100000381469728,4.934999942779541,88.62999725341797,0.6204265667925123,4.48182811152027,0.4773480265583696,0.0272640778831647,6.142422847529211e+19,1.9389638562444236,1.3365390337987528,1.3365390337987528,0.0694514136829729,2.774176008014734,0.288048633488989,3.60639938588673,0.3844753064891937,0.4348272056164105,0.0551382288478348,1.004791210864174,0.0797628607868514,6.380575393901464,0.4804094884104948,6.349868147761639,0.1586839217497968,2,3.5158018304547487,666.68798828125,1.9539286,0.012419984501293713
J015733-784227,38215,J015733-784227-38215,29.387658,-78.707629,298.88386764772093,-37.89590629035754,1,A,112.6780014038086,0.0003224481812894,0.0155980847767025,0.4146418786424063,7.13061623170074,1.0509975956097577,81.0,13.69499969482422,5.170000076293945,91.08000183105467,0.6363557169673514,5.448281614355568,0.4519975685860846,0.0315083267250104,6.002319965337201e+19,2.2078176974514125,1.1696550987325514,1.1696550987325514,0.0460822683980832,3.5091480941505,0.1632405032166027,2.9228934937969258,0.4558462256735422,0.5462577156505384,0.0495431695970346,1.019262570254437,0.0856348112339697,6.432041587947426,0.4841933945762,6.310536365548875,0.2221131535254955,2,3.5158018304547487,517.9019775390625,1.9591771999999998,0.016012103779523383
J015945-783929,38215,J015945-783929-38215,29.940112,-78.658086,298.73351002514585,-37.90738911552609,1,B,68.20700073242188,0.0006087349710713,0.0482302313579325,0.5359451975315289,2.886424189509317,1.137901878795993,88.0,4.400000095367432,4.110000133514404,97.69000244140624,0.601956681264464,5.356558029330467,0.5075697942948713,0.100432550955178,6.124605626798154e+19,1.4576053617345952,0.88111385533362,0.88111385533362,0.0224836241476598,3.375932684599525,0.20030496263457,2.8309713057426555,0.3939269529729773,0.5432137663756641,0.0506140212882984,1.0385464047807014,0.0790106876685367,6.20690399034218,0.4419281868523558,5.987936087043616,0.1616456800303067,1,3.503635660050328,80.08000183105469,1.9960074666666665,0.049867326714244584
J020022-783925,38215,J020022-783925-38215,30.092494,-78.656972,298.6972227790413,-37.89846813505512,1,B,51.9370002746582,0.0002610265133936,0.0466449208101633,0.4872181959622088,2.0903655425372776,1.1576571409614504,102.0,7.599999904632568,4.364999771118164,93.31999969482422,0.6704389449992416,4.359396371729206,0.3998226393189096,0.0951896552521552,6.124605626798154e+19,1.2918543486215697,0.7789041892757742,0.7789041892757742,0.0363825752708165,2.66398207997024,0.3412692218518506,3.0698650917036967,0.7577314360401216,0.4625157852764152,0.0917230942495608,1.0165054899921455,0.1665864777489672,5.733847171673937,0.8310364678801964,5.662950051749903,0.3456926160753172,1,3.503635660050328,111.88300323486328,2.0061662666666664,0.04863082518358083
J020211-762006,38215,J020211-762006-38215,30.547232,-76.335213,297.55196367208976,-40.04501620705182,1,B,371.9750061035156,0.0016840254043927,0.0042601223431728,0.0674137720390076,2.725900510418254,1.0180932829125489,137.0,9.19499969482422,6.539999961853027,142.30999755859375,0.9506795108735412,7.218180641714062,0.0505782754707853,0.005149258159762,1.219471560414876e+20,0.3543896630561141,0.2988839204484034,0.2988839204484034,0.0116886765659773,0.9588416882121312,0.1061051553680382,2.995535656103984,0.2071974625867651,0.2432693801406794,0.0316464195055554,1.0550267049374216,0.0693534251739394,3.954377344316115,0.2327855074914877,3.7640930934115566,0.0987836601798862,2,3.5370926721721423,1452.2049560546875,2.0364821333333336,0.004363297151105696
J020216-762004,38215,J020216-762004-38215,30.568001,-76.334705,297.545733518184,-40.04375734769346,1,B,574.7100219726562,0.0033852712556836,0.0043779126960393,0.0711171327990866,2.640248179756873,1.0195363418336594,158.0,6.09499979019165,5.394999980926514,87.72000122070312,0.9484192090345728,-1.5795486894446076,0.0529586708473564,0.0054778321450525,1.219471560414876e+20,0.2668255881169106,0.2743433320805135,0.2743433320805135,0.0119127898493003,0.6979788302925464,0.0882015144541601,2.8471602362375337,0.2298140758720316,0.1975053601353122,0.0285983023942913,1.0751109276943598,0.084379010848113,3.5451390665300804,0.2461585192938147,3.3081590579446707,0.127043616326965,2,3.5370926721721423,1227.301025390625,2.0378667333333333,0.004479306620734138
J020448-795503,38215,J020448-795503-38215,31.203087,-79.917777,298.99462704101825,-36.643042447811,1,A,208.11199951171875,0.0010649781566249,0.017216649850483,0.593851307186114,11.304410220471125,1.0482632890602193,79.0,7.244999885559082,4.364999771118164,40.79999923706055,0.4544119818741052,2.813541117338449,0.7887510433618687,0.0542975568277477,9.938328098417764e+18,1.9650701479309576,1.1224357389213715,1.1224357389213715,0.0892532367974532,2.895800241291744,0.1117642599667757,2.942655979429845,0.232919551261079,0.4976332083569166,0.0291627476148853,1.083074823959637,0.0538278371059822,5.838456220721589,0.2583462156982051,5.431440193208574,0.11890228449193,2,3.5097187742589764,427.16900634765625,2.0802058,0.017692411513541444
J020803-792116,38215,J020803-792116-38215,32.015888,-79.354501,298.57205374998495,-37.11674375180736,1,A,155.6529998779297,0.0009844003748517,0.0332803419803371,0.4337790348125119,3.798450638716423,1.0903998118293756,79.0,4.144999980926514,4.135000228881836,105.83000183105467,0.6566207770168637,4.425878858480195,0.4206486310755592,0.0691163741883268,4.833227306035511e+19,1.5083448384654292,1.082019304641055,1.082019304641055,0.0928810764374687,2.282085229853252,0.2782803920559884,3.67971780902302,0.6311647685278573,0.3811167111848271,0.0640209407533023,1.050001347512282,0.1352874020102591,5.961803038876273,0.6897890558958285,5.686490533699992,0.3031238062634281,2,3.5005941029460037,173.0330047607422,2.134392533333333,0.03357859045093779
J021929-781445,38215,J021929-781445-38215,34.871091,-78.246088,297.3782932000249,-37.916001345691626,1,A,151.2989959716797,0.0006953458388324,0.0200360511968713,0.2915098079286373,4.28266327727101,1.0551823564418494,70.0,8.010000228881836,4.204999923706055,117.86000061035156,0.7636725485132121,3.569199518858877,0.2696161831139565,0.0373614410454974,1.2618240194335392e+20,1.1373189495471785,0.85291523195448,0.85291523195448,0.0397149134605343,2.4321283311239537,0.1893828592301608,3.6449023925443855,0.5657402201275361,0.4000100115049129,0.0509387955157199,1.0448539451111507,0.1146045225698274,6.077030723668338,0.5965969024728036,5.838827173948241,0.238051299775373,2,3.4336801367152505,330.8009948730469,2.3247394,0.02041233425471168
J022338-794014,38215,J022338-794014-38215,35.9116,-79.670765,297.9184381979881,-36.54329787675434,1,A,149.70799255371094,0.0009102945630552,0.0604520497662042,0.7012662346550054,3.211516017944079,1.1665115914713629,95.0,4.199999809265137,4.150000095367432,42.060001373291016,0.4652453568163574,2.1805998145424965,0.7651903634851658,0.1765933917261177,3.585850349515039e+19,2.600909362131806,0.93834507817077,0.93834507817077,0.0159079225390588,3.800191061595618,0.1893314041795138,2.4809143976159045,0.4049649986035433,0.6152408550283653,0.0577064908422624,1.1751336644436177,0.0941787724344109,6.281105459211521,0.4470380640421509,5.407826968927532,0.148073558884491,1,3.451929363315444,169.302001953125,2.3941066666666666,0.06274405697002475
J022458-784143,38215,J022458-784143-38215,36.24251,-78.695412,297.3124818393199,-37.39228559999217,1,A,112.2509994506836,0.0008401887409002,0.0433130426741346,0.7946747969824702,4.650040813242161,1.140649390553068,80.0,4.184999942779541,4.070000171661377,91.6999969482422,0.3459745935705977,2.641901683867021,1.0613899356071648,0.1800535965419861,8.167414693577633e+19,3.70570635555014,0.9762762167459792,0.9762762167459792,0.0052343172099825,4.761789164596747,0.1061935879713076,3.264427507998694,0.2942247162537195,0.5932801866680123,0.0265074455750849,1.1711730980337132,0.0516695020997568,8.02621667259544,0.3128022726592657,6.866478415712093,0.1454351956286387,1,3.442804750015348,124.18499755859376,2.4161673333333336,0.04451166064872289
J022934-784745,38215,J022934-784745-38215,37.395216,-78.795979,297.117989644251,-37.20049756785525,1,A,338.37701416015625,0.0025526321828138,0.014139505492311,0.6437881667297165,11.183061805020104,1.052842887693834,120.0,4.199999809265137,4.099999904632568,103.12999725341795,0.4090547209641176,2.5573262821407843,0.8939063398003915,0.053070186512799,7.142341161258831e+19,2.1328111278665918,0.983492920569053,0.983492920569053,0.0250474424596509,3.4620520593853548,0.2077636594035904,3.574172255095174,0.6574700507361474,0.4914234861949994,0.0563170693287444,1.0620323652012318,0.1134661506810673,7.0362243144805285,0.6895162114002567,6.6363714822436775,0.2987519687249615,2,3.4549709204197683,378.5509948730469,2.4930144,0.014479530503395064
J023934-782554,38509,J023934-782554-38509,39.894603,-78.431833,296.3540652329869,-37.27864155249745,1,B,58.06399917602539,0.0002195431912784,0.0526949686537684,0.4658263397841446,0.9171297425025992,1.2429811240506137,125.0,7.679999828338623,5.389999866485596,41.72999954223633,0.7771547842664688,392.8704992143194,0.252115740903526,0.0656051257478028,0.0,1.820367553123816,1.055751255213385,1.055751255213385,0.1881073495774327,3.997074632482291,0.5574407986997261,2.968821193943419,0.4382370541179333,0.577514109749941,0.0993138205089997,1.0905823310930454,0.1142019063462994,6.96589582642571,0.7090782464981937,6.417525462888115,0.1868807631229373,2,3.4336801367152505,121.86100006103516,2.6596401999999997,0.05439611718254695
J024508-695753,38466,J024508-695753-38466,41.283355,-69.964801,289.7952903850992,-44.15004494640527,1,B,39.48500061035156,0.0002164784389428,0.0992050977678547,0.8938202367996453,1.3549264337905131,1.3795533584295214,102.0,4.96999979019165,4.114999771118164,45.31999969482422,0.4857331216298761,9.130462978495968,0.7220959383589002,0.2200852508896,1.0552474905540572e+20,4.700030559515383,0.9313878479446404,0.9313878479446404,0.0249533082597292,1.9305497159871936,0.0932465723902143,1.8482862439354812,0.1061373251423597,0.5206027648884315,0.0312621063503306,1.0944422338518112,0.0469773706095164,3.778835959922675,0.1412800589287053,3.467203784436903,0.0743294636791632,1,3.308976759540965,42.11000061035156,2.7522236666666666,0.1050064442570878
J024800-693600,38466,J024800-693600-38466,42.003304,-69.600102,289.212713453656,-44.29356238741928,1,A,45.69599914550781,0.0008272159750226,0.0438063602482164,0.500874593753238,3.003327403378699,1.1251145717760964,105.0,4.869999885559082,3.8450000286102295,53.08000183105469,0.6242399780228585,8.807135377938524,0.4712204043798691,0.0792918246874115,1.1079055086244767e+20,0.8594546914226879,0.7489080363401283,0.7489080363401283,0.0278514333767315,0.834128563268045,0.042790413658278,2.4651441951376696,0.1381694358017585,0.2520555303627529,0.0166506817973064,1.068913441223657,0.0562849208749179,3.299272758405715,0.1446437433518049,3.0977480780973963,0.0804258445076746,1,3.3272260441540347,44.67100143432617,2.8002202666666665,0.04395623785141456
J025246-710435,38466,J025246-710435-38466,43.19224,-71.076591,290.0167716627078,-42.88027942117967,1,A,4500.7001953125,0.0307635381227222,0.0019421329911815,0.1827154177331695,22.823566984331087,1.007669523957237,136.0,5.014999866485596,4.0,54.119998931884766,0.8249541062240675,8.32145509919006,0.1924275230141083,0.0025822152531117,1.7458142035778404e+20,0.3831084611014521,0.3423103800538764,0.3423103800538764,0.0022493100086484,0.1233240149837659,0.0158675338650544,2.072122862988893,0.1803558369595585,0.0570418235185568,0.0081252233829322,1.1156240245501077,0.1062328978732662,2.1954468779726595,0.1810524966862967,1.9771055453609192,0.0520955743582934,1,3.677003776855173,4709.02099609375,2.8794826666666666,0.0019892954965337875
J025415-791927,38509,J025415-791927-38509,43.563351,-79.324227,296.2050324640857,-36.14640193910103,1,B,74.8489990234375,0.000376364510796,0.1113738611894309,0.918312101926464,1.9085711486625887,1.3157261950936698,66.0,5.704999923706055,4.355000019073486,39.68000030517578,0.3974140931672058,2.2714658960202505,0.9227764860629216,0.3558929614589473,6.2031738401099964e+19,2.7684736433078165,0.9389337818479124,0.9389337818479124,0.0293886722067126,2.465960317769913,0.1420932213800895,3.7776798036579256,0.2194804062247732,0.3973305440846799,0.0282502457669925,1.1166745019843674,0.0540215799755233,6.243640121427838,0.2614615311642663,5.588901981250127,0.1326389495807764,1,3.451929363315444,94.31800079345705,2.9042234,0.11390660382412439
J025617-780035,38509,J025617-780035-38509,44.073367,-78.009806,295.1676036984297,-37.16760245860451,1,A,66.68399810791016,0.0008845538878387,0.0266502317294746,0.347353520573518,4.747280343533748,1.0604378940665953,71.0,5.894999980926514,4.605000019073486,171.10000610351562,0.7130843734930773,4.959643907460544,0.3381555296740617,0.0491142098231066,1.796125864266994e+20,2.1392027517856578,1.1205260546611182,1.1205260546611182,0.0653702353089469,3.842263719990864,0.1615567653166686,3.161882754435662,0.3736098050082367,0.5488555961064345,0.0390929321558834,1.1250848621603358,0.072915658041105,7.004146474426524,0.407044069871897,6.248563228405264,0.1599593775961213,2,3.448887864223996,91.79000091552734,2.9382244666666666,0.02714657239053749
J025618-780044,38509,J025618-780044-38509,44.07827,-78.012411,295.1680695935488,-37.16575671714013,1,A,97.56999969482422,0.0008610329365715,0.0233449800710613,0.3484307771169065,4.805138645613239,1.0600210948243596,72.0,5.525000095367432,4.925000190734863,177.14999389648438,0.7115903177074531,3.0060960966485584,0.3402529296525395,0.0478607900772968,1.796125864266994e+20,1.7556091496872517,1.1384894528325136,1.1384894528325136,0.1103566820637589,3.813762618384901,0.1988941353638433,3.2010807423033563,0.3986168036244232,0.5432073981595931,0.0443070214799585,1.0960016539521784,0.0746482138563875,7.014843360688259,0.4454820234463819,6.407893301266872,0.1437031283101668,2,3.476261762137162,134.66799926757812,2.9385513333333337,0.023798345286243937
J025721-782714,38509,J025721-782714-38509,44.341211,-78.454044,295.4337330130178,-36.77477862727677,1,A,316.5459899902344,0.00158431768565,0.0124660266181549,0.5213021828583968,13.030425330632424,1.0371551232819896,78.0,5.735000133514404,4.659999847412109,64.91000366210938,0.5158529404235928,2.225693128633051,0.6619335532996421,0.0367538504141485,2.7257012723258275e+20,2.01669327458548,1.2940900179498125,1.2940900179498125,0.076638142710129,3.9897283310111487,0.2166513585690241,3.270768822463272,0.3049588375224153,0.5496533207409433,0.0410670682096287,1.132149796239802,0.0644179676744181,7.26049715347442,0.3740824825527477,6.449669256689677,0.1547115992209777,2,3.491469489645907,428.9670104980469,2.956080733333333,0.012803673167178356
J025803-783711,38509,J025803-783711-38509,44.515297,-78.619991,295.5188849669127,-36.61962131751525,1,B,19.315000534057617,0.0001016170708237,0.1328933344582861,1.2253057804025649,1.2571911500893986,1.542845376810039,116.0,5.90500020980835,4.949999809265137,70.58000183105469,0.3175395964074741,1.314634537466045,1.1471527553310157,0.4926870881933091,2.148387473794628e+20,1.8074592420741824,0.9743239331670076,0.9743239331670076,0.0175306984771397,3.2562354156951887,0.169988984986315,3.256828530382563,0.2288333316128678,0.4988034325148794,0.0340157543021577,1.1532531753852229,0.0562562016286005,6.513063946077753,0.2850630608720155,5.653353199931794,0.1180263618631801,1,3.476261762137162,28.652999877929688,2.9676864666666662,0.1361703122236825
J030316-765256,38509,J030316-765256-38509,45.81703,-76.882397,293.93651633619334,-37.84767846575038,1,B,36.68000030517578,0.0002733714422125,0.1057505847222209,1.0577503501593375,1.846280623656951,1.371625461441789,68.0,5.255000114440918,4.389999866485596,37.29999923706055,0.3138751112824515,2.2014489350398945,1.158760106960599,0.3957353368017637,1.333202923924351e+20,3.802251960694494,0.8524001854036456,0.8524001854036456,0.056600941434469,1.2880576076489685,0.0810330096725361,4.4905892340556415,0.1476580280642061,0.2229643221528697,0.0155874456098972,1.0807041087547795,0.0391056793388136,5.77864684170461,0.1684317128939773,5.353289324340029,0.1154468818012216,1,3.4245554654022774,42.91299819946289,3.0544686666666667,0.10278263524097679
J030320-791455,38509,J030320-791455-38509,45.837043,-79.248889,295.72534344822424,-35.96226035498256,1,A,167.13499450683594,0.0009871549402482,0.0352569599250942,0.6684860196634224,5.535710991835366,1.102282065485839,63.0,4.900000095367432,4.349999904632568,32.40999984741211,0.4337960458224166,2.234173747208872,0.8351807958397206,0.1164373135197573,9.431715725361155e+19,1.808254970904423,0.8881666278757531,0.8881666278757531,0.0152966171279767,2.4398534893134936,0.0647777829266732,4.235851365172024,0.2202433271566676,0.3659026062264986,0.0156399346770498,1.111363346826172,0.0446617707190328,6.675704854485517,0.2295719589103471,6.028476401733074,0.1194751193307641,1,3.4580124775240924,180.8950042724609,3.055802866666667,0.03605155624277617
J030330-772932,38509,J030330-772932-38509,45.87548,-77.49246,294.3945285842325,-37.357092061550325,1,B,26.57200050354004,0.0001562881151718,0.1618573181204917,1.0923727430726575,1.5581808162676003,1.4270115451285557,77.0,4.900000095367432,4.340000152587891,35.70000076293945,0.3346388020558979,164.72445085543936,1.0947035316540938,0.3992655785419747,1.517837901429163e+20,4.767125863079881,0.9424263923386288,0.9424263923386288,0.0382728139400152,1.3751219158609878,0.0982513376824562,6.030496350555813,0.4490087888576802,0.1858931550369379,0.0178117218447293,1.2001871871058754,0.0805313354202407,7.405618266416801,0.4596326988235639,6.186043457879903,0.1219473558467984,1,3.439763192911023,28.666000366210938,3.0583653333333336,0.16736034745277034
J030705-775917,38509,J030705-775917-38509,46.772347,-77.988186,294.5887412694796,-36.84914946524824,1,B,20.59600067138672,9.448286074275086e-05,0.1517721934747958,1.3646253359470268,1.723304884686884,1.5010916492017847,98.0,6.164999961853027,4.864999771118164,148.5800018310547,0.1364663132547579,0.7224276550395298,1.9916774841570568,0.9759636444604408,1.3726596927392812e+20,5.657948975432011,1.843375937677528,1.843375937677528,0.2340613801617674,5.172781147292806,0.6181981414023714,3.91242929540516,0.3202376019491367,0.5648000695945634,0.0804623446151547,1.343918576624059,0.1065511508023501,9.085210442697964,0.6962191204897207,6.754411684935307,0.1403498125675954,2,3.4580124775240924,31.315000534057617,3.118156466666667,0.15222261884995225
J030842-781241,38509,J030842-781241-38509,47.178673,-78.211414,294.68044369900923,-36.622324413556605,1,A,65.5459976196289,0.0003090768259426,0.0610002033328923,0.9504011822681528,4.400916876658888,1.1759703405870765,73.0,5.360000133514404,4.860000133514404,179.1300048828125,0.2255691583189234,1.774411483567368,1.4891284782830796,0.3520175052841867,1.1907234156803206e+20,2.092771983449635,0.9418315973746983,0.9418315973746983,0.0173587000636252,3.1137303341653797,0.0968224995047681,3.91231373391523,0.1976032303985386,0.4434867363679108,0.0195724584258824,1.1668839213352644,0.0437574970948853,7.026044068080608,0.2200491605852855,6.026068973641153,0.1262077637489668,1,3.4580124775240924,86.63800048828125,3.145244866666667,0.06327730210091534
J031155-765150,38509,J031155-765150-38509,47.980585,-76.864113,293.4395382293064,-37.55252255116848,1,A,773.1400146484375,0.003527681750711,0.0068714990590982,0.3401105065214714,17.97757393796596,1.0179217063062551,108.0,5.110000133514404,4.414999961853027,47.31999969482422,0.6778111997847839,3.874957469600078,0.3888864962148311,0.0147977578155881,1.4836682152004036e+20,1.5539614932747277,1.102202615712874,1.102202615712874,0.0199783972536995,2.541603793774025,0.1184854927823097,3.682555312555922,0.3659742986574443,0.4093383371687404,0.0311548855943568,1.084545719548054,0.0714274730072879,6.224159106329948,0.384676486515195,5.774529768868943,0.1320261530617063,2,3.451929363315444,885.3629760742188,3.1987056666666667,0.006996118272010582
J031157-783612,38509,J031157-783612-38509,47.989493,-78.603598,294.830230629517,-36.21511479164897,1,B,17.27400016784668,0.0001194850854783,0.1149765894355505,1.087107599944222,1.8612670888401663,1.3799392248924542,124.0,5.715000152587891,5.380000114440918,13.220000267028809,0.2928316249482324,1.9005732848215848,1.228157494024521,0.4648408214950293,1.09697586324526e+20,0.9011764840901229,0.9445883315034886,0.9445883315034886,0.0307115385206654,2.383988694714641,0.1164679917607868,4.023594397272523,0.149232136080876,0.3722802522730126,0.0213669790672427,1.0975015228177192,0.0383965827721083,6.407583091987164,0.1893014092500418,5.84369072186741,0.107767495464171,1,3.4458463071196714,26.93099975585937,3.1992995333333334,0.11121412402866868
J031235-782909,38509,J031235-782909-38509,48.149648,-78.485913,294.70694654912813,-36.28566151779925,1,B,69.59300231933594,0.0003799467298582,0.065265291235753,0.6070375066427294,2.078980335367755,1.1971553698053172,82.0,4.920000076293945,4.375,37.77999877929688,0.5901178631625879,1.81834051937754,0.5274329939611735,0.1539146575145954,9.871647182950184e+19,0.9697671170786716,0.7668272644952442,0.7668272644952442,0.0510242155643023,2.074633079401383,0.1195592464965673,3.882056771729804,0.2480571884039545,0.3487758447362964,0.0261063906205352,1.0240864125445852,0.0543873070079638,5.956689851131188,0.2753666322227549,5.821338321215045,0.1484364370685607,1,3.4458463071196714,76.03800201416016,3.209976533333333,0.06692365796707671
J031428-713042,38466,J031428-713042-38466,48.616758,-71.511679,288.6268864526856,-41.41249885213965,1,B,154.50900268554688,0.0012083974945154,0.0176688959313909,0.1316062335143362,1.243002398823993,1.058674138548999,84.0,5.0,4.144999980926514,57.34000015258789,0.9270679050346629,2.697684367425143,0.0757284636345357,0.0214569090129653,1.7190915070515528e+20,0.1429589422261094,0.1766527329378375,0.1766527329378375,0.0267710109717134,0.1987961520423079,0.0275026273529695,2.2264938252546367,0.1153237903721219,0.0825809324742249,0.0120846720861859,1.0774500120457344,0.0621652158266146,2.4252899772969445,0.1185578809574016,2.275573889613671,0.0710842055832223,1,3.318101372841061,167.08900451660156,3.2411171999999997,0.01811743639650932
J031505-692203,38466,J031505-692203-38466,48.774568,-69.367622,286.54262470490374,-42.90012081393742,1,A,248.39100646972656,0.0011990910499617,0.0155380977525484,0.4325785869478135,8.52242737332638,1.0454273443092383,63.0,5.195000171661377,4.480000019073486,66.83999633789062,0.6128487573614249,7.358191111465116,0.4896370988360414,0.0284380339260442,2.273953743723509e+20,0.909890584918886,0.5264707144643372,0.5264707144643372,0.0145629157082502,0.2954739561444345,0.0224249060415684,2.368543012212033,0.3201818307942158,0.1106902748383864,0.0156660901128841,1.0593414652036188,0.1273919158637083,2.664016968356467,0.3209661682821244,2.5157191459389168,0.0709385243713418,1,3.290727474927896,301.7659912109375,3.251637866666667,0.01586726584999651
J031610-682104,38466,J031610-682104-38466,49.043447,-68.351387,285.4477997698063,-43.5369881641818,1,A,1338.1090087890625,0.0055908862495704,0.0067022580634652,0.5736673102656586,24.418006005730053,1.0225693278275385,130.0,5.025000095367432,4.059999942779541,54.31999969482422,0.4489020175618796,7.730407578599727,0.800950638747056,0.0168447999505051,2.389781790936385e+20,1.010459754167102,0.7576224590576404,0.7576224590576404,0.0038494119698089,0.3943031617466478,0.0433567267637253,2.300035205485852,0.1839607539819216,0.1459447617608074,0.0184554294270025,1.2090516663930693,0.0978421793201909,2.694338367232499,0.1890009649744187,2.2923342558111357,0.084036198970081,1,3.3971815674891115,1426.0379638671875,3.2695631333333335,0.006861813210215162
J031836-795958,38509,J031836-795958-38509,49.653535,-79.999655,295.6420744545187,-34.94701069709415,1,B,83.73300170898438,0.0005216137779359,0.0753098870762711,0.6916476384853864,2.1611204470348,1.2187982552623602,72.0,6.039999961853027,4.53000020980835,17.350000381469727,0.5271506167769738,2.275713587533726,0.6402689709380971,0.1877098955933164,9.07976343354354e+19,1.5656357777091323,0.9989314715645612,0.9989314715645612,0.2042969216995646,1.9404642758838768,0.2262242693932663,3.953916441035482,0.2433623750066623,0.3293510851087962,0.0427369637001336,1.130414540581453,0.0724914529602165,5.894380716919359,0.3322689657963869,5.256107708865293,0.1305742347371805,2,3.4793033192414864,116.125,3.3102356666666664,0.0785546244728561
J031922-800546,38509,J031922-800546-38509,49.844074,-80.096142,295.6882415653157,-34.85235133243447,1,B,105.66799926757812,0.0004364685447399,0.0959146754214881,0.936945366011014,1.4111523321866457,1.3885882088425785,68.0,5.039999961853027,4.494999885559082,52.119998931884766,0.4516428428315644,2.3134787771806296,0.7948635822259723,0.266980694260601,7.593529274676584e+19,2.112902728289868,0.8077786374726478,0.8077786374726478,0.0593008269488366,1.72211981296686,0.1039409862328845,3.944345784180306,0.1860637791758541,0.3042358303959354,0.0220641628531024,1.120800680969812,0.0510654664256425,5.666465597147166,0.2131277986098146,5.063248184225838,0.1228759210412298,1,3.4793033192414864,121.51399993896484,3.3229382666666667,0.0969986957267443
J032019-773939,38509,J032019-773939-38509,50.083067,-77.66089,293.65990788940576,-36.64774331892759,1,B,62.277000427246094,0.0003297716879077,0.0722027713466801,0.7105648181963463,2.8060757487058137,1.186692242906085,84.0,4.949999809265137,4.389999866485596,38.84000015258789,0.476127424709739,2.1204727629068074,0.742069761605653,0.2141526581759766,1.6356459306859705e+20,1.4655488604841376,0.9170346122952492,0.9170346122952492,0.0254805015951463,3.418709888395866,0.1546910182776396,3.5519599669641404,0.3400360413588579,0.490538406856757,0.0347413185128082,1.08895306319284,0.0632659352880141,6.970669855360006,0.3735690305134728,6.404387612776144,0.1349353937760648,1,3.4336801367152505,68.63300323486328,3.3388711333333334,0.07267187648493494
