comp_name,sbid,uniq_name,ra,dec,glon,glat,in_bridge,rating,flux_peak,mean_cont,sd_cont,opacity_range,max_s_max_n,max_noise,num_chan_noise,semi_maj_axis,semi_min_axis,pa,taucnm,sigtaucnm,sigtaunoise,cencnm,sigcencnm,widcnm,sigwidcnm,tscnm,sigtscnm,tbcnm,sigtbcnm,nhicnm_cpn,signhicnm_cpn,fcnm_cpn,sigfcnm_cpn,nhi_tot,signhi_tot,tsky,nhicnm_avg,signhicnm_avg
J041430-693108,38814,J041430-693108-38814,63.627926,-69.519012,282.6354413465606,-38.61685557341183,0,B,80.5739974975586,0.0004176031125541,0.0528280279412525,0.4531519046153611,1.5957867947683164,1.1745720817783136,85.0,5.574999809265137,4.605000019073486,65.11000061035156,0.3213927296186284,0.03363894278694551,0.05564359237140428,-1.2704049375899613,0.11257506386393422,2.390631122447445,0.2503867864176656,19.095333093338354,4.012024059586943,6.098860309486403,0.4834458349515029,0.3516182360496583,0.048156467890494874,0.07019820175381024,0.017622910770266755,5.008935090428767,1.053859963120543,3.3211429299453856,0.2846110598795936,0.07315604397799269
J043932-704458,38814,J043932-704458-38814,69.886128,-70.749457,282.8948151267419,-36.170217617270815,0,A,73.99400329589844,0.0003722240564856,0.0551338313937865,0.7427024127864097,4.411480331303074,1.1372457012345027,101.0,5.110000133514404,4.375,51.209999084472656,0.7367868873457712,0.1887867600869835,0.06350984589173332,3.2516323112735788,0.27603699527174363,2.7972340215485474,0.40628050335175464,49.05604418079584,3.320340003670605,31.362330751285878,0.43662152628395035,2.1049767608587704,0.20192713762725478,0.20768271024294185,0.02389118591836425,10.135541655809591,0.6435258537713303,3.348516827858552,1.9612778835832085,0.592717002553003
J043932-704458,38814,J043932-704458-38814,69.886128,-70.749457,282.8948151267419,-36.170217617270815,0,A,73.99400329589844,0.0003722240564856,0.0551338313937865,0.7427024127864097,4.411480331303074,1.1372457012345027,101.0,5.110000133514404,4.375,51.209999084472656,0.43859700196340645,0.08347698487595735,0.06350984589173332,0.24548712727687214,0.840783353631693,4.274166793582337,1.0962924772774012,68.89200609656685,5.205611963010813,25.062065709625493,0.43662152628395035,2.61300220515098,0.2918864819043944,0.2578058769708902,0.03312512907630805,10.135541655809591,0.6435258537713303,3.348516827858552,2.5053123131226673,0.8222715095385709
J043932-704522,38814,J043932-704522-38814,69.887075,-70.756246,282.9024460138706,-36.167347259899394,0,B,32.18299865722656,0.0001513107563147,0.1151751510651169,0.8847895307277251,1.58625180811849,1.3421126774857293,93.0,5.789999961853027,4.400000095367432,62.02999877929688,0.6859329053278014,0.09600820067496665,0.12787853339287567,2.8123793874511107,0.2159071042946529,4.347018006966713,0.47954065513294974,56.22458634269947,3.3468174512173214,31.84693133973482,0.3690718086417754,3.7773667158144217,0.1919742425726878,0.4121445326947028,0.02621555846287656,9.16515061140582,0.35056395940208457,3.348516827858552,3.252185148254508,0.6110608473073974
J043206-684632,38814,J043206-684632-38814,68.028336,-68.775637,280.9274948557278,-37.52292886535028,0,B,77.61799621582031,0.0004142641722332,0.0474428875881504,0.3420654115086993,1.303393247036691,1.1485049988527862,71.0,5.179999828338623,4.135000228881836,49.93000030517578,0.22405068931880173,0.02313778667007549,0.05092175578056633,5.591503787217952,0.15777865422216011,3.3051881985382248,0.3509186694211973,27.219718957160126,4.16354067031945,6.061225237367294,0.5513743212099327,0.4562647987743743,0.05372127292948535,0.08415890414813906,0.010917847857158313,5.4214679170636915,0.29528638283056874,3.2968105891365442,0.39102275522714997,0.08325586966927843
J043206-684632,38814,J043206-684632-38814,68.028336,-68.775637,280.9274948557278,-37.52292886535028,0,B,77.61799621582031,0.0004142641722332,0.0474428875881504,0.3420654115086993,1.303393247036691,1.1485049988527862,71.0,5.179999828338623,4.135000228881836,49.93000030517578,0.2005865784008165,0.02441378184626461,0.05092175578056633,-7.737023473289487,0.13318501970017055,2.3348479453021675,0.30009332971473507,15.844555217134403,4.23617402238427,2.9297677633487225,0.5513743212099327,0.15870857902510738,0.03475748510989086,0.02927409724690673,0.006606379953967796,5.4214679170636915,0.29528638283056874,3.2968105891365442,0.143951582081705,0.04615746951702673
J045153-692328,38814,J045153-692328-38814,72.971796,-69.391202,280.87189390494683,-35.65495802984877,0,A,58.18899917602539,0.0004296916337874,0.0308118090479791,0.8327657334782961,7.434512454281988,1.098733120377992,78.0,5.809999942779541,5.09499979019165,63.5099983215332,0.4257605044383198,0.021395915478465,0.033499071347195326,3.767760046110445,0.07137821233479619,3.485067787940236,0.15699474052969808,36.97967219152368,7.182148671642076,15.009880609178234,0.3951014919359464,1.267745896985811,0.14204824532375154,0.16803056786548354,0.022615158766675584,7.544733753448372,0.5625568735263324,3.549258842576563,1.064426248541639,0.21885718223944026
J045152-692332,38814,J045152-692332-38814,72.966764,-69.392225,280.8737726225037,-35.65631936017442,0,A,27.56599998474121,0.000215381728794,0.0349335393940476,0.7477701621533751,6.014201520374408,1.106608023733179,60.0,8.40999984741211,6.364999771118164,20.39999961853028,0.48161594019192994,0.025947109418939556,0.0381196244741136,4.0513156662399386,0.07164996652112275,3.321749616711134,0.1564964789856507,33.399203184368496,6.155636117403231,14.545362434303733,0.39426085093468977,1.204355860660472,0.14266051976048888,0.1578228575677492,0.022287905136314807,7.631061046676803,0.5867524676331192,3.549258842576563,1.036524969999091,0.20493443110667667
J045338-702807,38814,J045338-702807-38814,73.409498,-70.468866,282.0683961736362,-35.172218478694376,0,B,41.78099822998047,0.0002714399918814,0.0443712994524795,0.3433216216156405,1.5126375420110667,1.1366379415555703,91.0,7.670000076293945,4.659999847412109,42.52999877929688,0.15454319321605645,0.06027123266352582,0.047404759912793436,5.722717439760534,0.2758073667159581,1.9928337286511064,0.6871801069634189,50.40999402569046,11.018997401500577,11.353173367643738,0.5575993117872451,0.33755607980765384,0.0890639495368746,0.048038611209291905,0.01684955061125193,7.026765997397564,1.6239158771501607,3.4215139082979533,0.30117124855506316,0.170043679060757
J045338-702807,38814,J045338-702807-38814,73.409498,-70.468866,282.0683961736362,-35.172218478694376,0,B,41.78099822998047,0.0002714399918814,0.0443712994524795,0.3433216216156405,1.5126375420110667,1.1366379415555703,91.0,7.670000076293945,4.659999847412109,42.52999877929688,0.14728222800441287,0.02247414240470535,0.047404759912793436,2.700202515576879,0.7485819191980649,4.258663886742276,1.4414389169949402,87.62767882668979,14.149727345253542,12.663250402331647,0.5575993117872451,1.1668252711654012,0.23039910413077205,0.1660543800088899,0.050475861683516955,7.026765997397564,1.6239158771501607,3.4215139082979533,1.0662055403411566,0.4316778323297624
J040252-690218,38814,J040252-690218-38814,60.720044,-69.038516,282.7489650191152,-39.74883389560805,0,B,72.48999786376953,0.0003135301880453,0.0942845379823089,0.8944001038967949,1.8542997940674204,1.3133518440339658,79.0,5.025000095367432,4.025000095367432,46.38999938964844,0.38372339410262124,0.07823592598628795,0.10401526004294753,5.062838618214,0.1674530721317476,1.947470434396626,0.38371670267545727,27.542467723800076,5.0303895768719995,8.858279430236683,0.4599797065130273,0.4488105776767466,0.06652838379644309,0.06234269684651865,0.009524157104575702,7.199088271424516,0.2660803845580698,3.2694366332105016,0.39927113691487903,0.13466130039945237
J040252-690218,38814,J040252-690218-38814,60.720044,-69.038516,282.7489650191152,-39.74883389560805,0,B,72.48999786376953,0.0003135301880453,0.0942845379823089,0.8944001038967949,1.8542997940674204,1.3133518440339658,79.0,5.025000095367432,4.025000095367432,46.38999938964844,0.8183820970659139,0.09581988879258506,0.10401526004294753,0.45183647271881416,0.10992957860471761,2.4909134241723043,0.237724557172467,27.187140358675226,2.9713403258034217,16.01924581504292,0.4599797065130273,1.2061794706969207,0.08762960996864928,0.1675461426809604,0.013656980294932912,7.199088271424516,0.2660803845580698,3.2694366332105016,1.075113213656816,0.20044943381918423
J045114-693152,38814,J045114-693152-38814,72.809869,-69.531355,281.05764118870127,-35.664649781513816,0,A,59.1259994506836,0.0004824929329049,0.0470857731003766,0.6594408261127013,4.471348819057275,1.120526189778981,66.0,5.175000190734863,4.039999961853027,62.4900016784668,0.30810677919749263,0.024755825562867012,0.05143236380367909,2.9077781843496844,0.16545998345542842,5.074005222619107,0.3747712601378959,96.17640532729095,4.72471455532536,25.937962400732605,0.3831746592713242,3.0268656996083427,0.1376304809076592,0.424828689688319,0.02649618539911786,7.124908870512115,0.30416081191807104,3.549258842576563,2.9167326408975276,0.34909038362769784
J045113-693200,38814,J045113-693200-38814,72.804205,-69.533571,281.06100197059914,-35.66582370072728,0,B,33.51499938964844,0.0002322474024478,0.0534005269347707,0.7476383276228109,2.210377109809229,1.232881777451758,124.0,6.215000152587891,4.690000057220459,47.060001373291016,0.2889801984099514,0.027088432657564786,0.05739988063038375,3.004085904633217,0.20225339774263987,4.8200096388350975,0.4227940778814185,102.70162633418461,4.414680138086332,26.57614286238133,0.3860967327245444,2.923091739376122,0.1299211428824133,0.40357278707875593,0.02460260817352394,7.243034795618392,0.3022070591055265,3.549258842576563,2.775039884678873,0.3756951372397013
J045114-693123,38814,J045114-693123-38814,72.811988,-69.52333,281.047985111717,-35.66649560455459,0,B,33.0,0.0001610543953486,0.0869005393032273,1.024494842423103,2.1375034437093143,1.3265318622923623,80.0,5.585000038146973,4.880000114440918,70.58000183105469,0.691590569495048,0.08072906546799835,0.09709311513035636,2.8145870867180354,0.13423138311166918,2.86061711606839,0.27736834108587644,27.217729536562167,3.749096605745273,15.548619203721634,0.3779497138020245,1.26890622249193,0.1079305596179158,0.17161159307898724,0.01855323493335639,7.394058872863524,0.4934282472678705,3.549258842576563,1.044567733716996,0.2140747673989075
J045551-690210,38814,J045551-690210-38814,73.96384,-69.036144,280.32497396699785,-35.42702819096315,0,B,67.21600341796875,0.0003557929942361,0.0497592730300017,0.8142000547512651,2.8381460416427,1.2121336827513716,118.0,5.079999923706055,4.074999809265137,61.18999862670898,0.374394170153085,0.03265581477172621,0.0538654146237257,4.4337403782852185,0.12288677910746479,3.467879493631744,0.2914768587312775,57.91160799980223,7.610995975494467,20.052008271559,0.8296781338816015,1.6308383414728063,0.16476986600720744,0.25690206635609875,0.031130303534589027,6.348093515185114,0.42469303680972054,3.5644665700853086,1.4585946490462338,0.2606958270712493
J045551-690210,38814,J045551-690210-38814,73.96384,-69.036144,280.32497396699785,-35.42702819096315,0,B,67.21600341796875,0.0003557929942361,0.0497592730300017,0.8142000547512651,2.8381460416427,1.2121336827513716,118.0,5.079999923706055,4.074999809265137,61.18999862670898,0.2340596942078819,0.03681649990307355,0.0538654146237257,8.764002694788545,0.10087350106319606,1.3449607412286484,0.2310203277555739,23.85015542142754,12.454022242955098,5.053838977733363,0.8296781338816015,0.16926467221193647,0.06306653626650455,0.026663859284215448,0.010093599239331981,6.348093515185114,0.42469303680972054,3.5644665700853086,0.14564761298133005,0.08327624662106572
J045541-690629,38814,J045541-690629-38814,73.923904,-69.108236,280.41468486027145,-35.41951558264595,0,A,57.40499877929688,0.0003127444708697,0.0695960630696564,1.0513710453898837,4.090293065416972,1.2065443053824958,51.0,5.255000114440918,4.175000190734863,53.36000061035156,0.37043271279974005,0.044322547298169646,0.07679594166017159,3.757550507248152,0.17552851707943143,3.492420531903256,0.38390377608227916,63.177857384986936,4.2036471045192485,21.343716387154714,0.5170596084738456,1.7519205392226636,0.12101745959289952,0.27959498797006355,0.02270223457685336,6.26592254726055,0.26740842778066526,3.5644665700853086,1.5855380725262205,0.27838230907183814
J044809-703144,38814,J044809-703144-38814,72.040795,-70.529132,282.323023065026,-35.58365904489078,0,A,54.18399810791016,0.0002982049055146,0.0873411302328934,0.9993465117442156,3.0539780461164696,1.2465100946221317,64.0,5.059999942779541,4.039999961853027,57.9900016784668,1.4237106715642744,0.22982019934096862,0.10213688836423646,2.918358526206369,0.1790384489752217,1.843442999518516,0.2827852603588392,37.83367855004148,2.7804739161503704,38.35641801106194,0.3635285043898306,2.5184914335186144,0.14705040925726623,0.27362768222686334,0.0181759794222094,9.204081301359508,0.29152606543740467,3.388056954189015,1.9262202326931475,0.4516989836538001
J044809-703144,38814,J044809-703144-38814,72.040795,-70.529132,282.323023065026,-35.58365904489078,0,A,54.18399810791016,0.0002982049055146,0.0873411302328934,0.9993465117442156,3.0539780461164696,1.2465100946221317,64.0,5.059999942779541,4.039999961853027,57.9900016784668,0.3735446624432226,0.0945987788979885,0.10213688836423646,5.201328575611793,0.6558923258646674,2.3605799026385115,1.0318076058778427,49.68287433999608,5.027740330664779,17.406715912640042,0.3635285043898306,0.9742272299115158,0.13931912760706644,0.10584730816834652,0.015503496467385717,9.204081301359508,0.29152606543740467,3.388056954189015,0.8498531155446815,0.43784357791599665
J042654-685657,38814,J042654-685657-38814,66.728931,-68.949194,281.36600715294287,-37.88251551802333,0,B,50.95500183105469,0.0002650899879837,0.0772929415112461,0.5890093397382821,1.20310774303501,1.267353851213314,87.0,5.099999904632568,4.324999809265137,55.84999847412109,0.40419732448787393,0.05563532613208141,0.08182666493878411,0.13535834663786586,0.11991255422294754,1.9575208458309985,0.26269815897809223,16.37127239769689,3.5282660067346394,6.470375290006375,0.5942881103084835,0.3242942483306502,0.049897561687266674,0.0652152956255066,0.012070588743521711,4.972671598283981,0.5115624364886721,3.299852088227992,0.25128014941793936,0.07256836660038168
J044948-694013,38814,J044948-694013-38814,72.453569,-69.670541,281.2690972041616,-35.73751223049525,0,B,49.94100189208984,0.0002431356471966,0.0653636189063006,0.8915808995237476,2.49897261167732,1.2548121973142128,86.0,5.125,4.295000076293945,56.15999984741211,0.35082309282340085,0.036049268422712104,0.07311822488227095,3.7591232184592087,0.20615408212220102,5.2883560454230505,0.47376443321056744,82.85316195737367,4.931350844115005,26.043678231531853,0.4250984533983521,3.197269480116375,0.17362520062930534,0.40565259685608124,0.03095529572626949,7.881792215546232,0.42255877572949846,3.491469489645907,2.9819054169765398,0.4435637253458033
J044202-692632,38814,J044202-692632-38814,70.510085,-69.442351,281.2894501641372,-36.45344244726677,0,B,43.03799819946289,0.0002552829979189,0.0831223977554675,0.7518004903572522,1.8756925483207705,1.2614328471227767,118.0,5.045000076293945,4.050000190734863,57.27000045776367,0.3481663697931368,0.03470984892274731,0.09234873344577,1.827848244074703,0.30924481529800335,7.786170824761042,0.6827199107135832,82.06597216183822,5.673790872992908,25.505751573440588,0.40020739064216715,4.565316429675974,0.2585745905596277,0.5462872103296197,0.055023604214796275,8.3569894065822,0.6960486807817575,3.3454752707542275,4.315685439565919,0.6460148914495767
J045354-692131,38814,J045354-692131-38814,73.474997,-69.358744,280.766615455276,-35.49640286538961,0,A,41.178001403808594,0.0001980387953552,0.0810897602554829,1.2777613956367948,3.1876904390797494,1.3051231733159303,133.0,5.139999866485596,4.215000152587891,61.95000076293945,0.5513319889749665,0.07073600694082569,0.08656858242775621,2.393870578576642,0.12944186589758708,2.3889161012438964,0.2763126581342244,36.23274825476734,4.6607180427029355,18.319865000103118,0.5052702463867249,1.1897872314430824,0.09056141123519833,0.18704044159148656,0.015953954844747834,6.361122874387169,0.24487906568402734,3.5918404679984746,0.9257448027406284,0.19938056827148085
J044928-692630,38814,J044928-692630-38814,72.369355,-69.441937,281.0143148928523,-35.83954499030577,0,A,42.17399978637695,0.000236785495384,0.0746648092755905,1.0330147707119075,3.653997817004199,1.2219628825216906,68.0,5.079999923706055,4.045000076293945,60.31999969482422,0.4780317735891072,0.04753716448442675,0.08483384337266116,3.444176568544547,0.18139226722670385,4.638565178954954,0.39006206948739053,60.538864263673446,4.298573369032856,26.205296078014445,0.3647837198607069,3.0189029733005373,0.1433408017392845,0.3732422627762239,0.02306087004681586,8.088320306616804,0.31976644632884627,3.4701786479285133,2.6040577634518662,0.38626231190820526
J045746-691937,38814,J045746-691937-38814,74.442639,-69.327058,280.6055734001222,-35.17974922804628,0,A,36.87300109863281,0.0002613373658166,0.0943787024732458,1.2675829610257052,3.28519165420168,1.295805430261871,103.0,5.144999980926514,4.079999923706055,61.93000030517578,0.8035754819494755,0.09570616873645885,0.10326101350920461,8.676244792933849,0.08932047456126692,2.097834249383835,0.1962870827403342,17.768818536384646,2.9359013274198213,10.796931712248478,0.4706029290954038,0.6991206131059086,0.07430765896437419,0.10421887795621901,0.014115362151832777,6.708195547831555,0.5631244478207867,3.5918404679984746,0.5810751700065913,0.1302435665337724
J045747-691928,38814,J045747-691928-38814,74.447198,-69.324644,280.6021781644895,-35.178902532696696,0,A,29.89299964904785,0.000224531044023,0.0917574132228737,1.325241420636886,3.195426612370962,1.3158776313067129,108.0,5.275000095367432,4.309999942779541,46.68999862670898,1.0641064311475015,0.17389315299855426,0.10202345554929622,9.145986728903821,0.07594473638555735,1.5020397449276766,0.241044976339084,17.816004040010768,2.2899047414272755,13.731175164933006,0.49106245960914546,0.6080379204343489,0.07374167229724396,0.08611999381558538,0.01356784305874395,7.060357223624307,0.7099892258409943,3.5918404679984746,0.5523987814415933,0.14508081014426596
J045747-691928,38814,J045747-691928-38814,74.447198,-69.324644,280.6021781644895,-35.178902532696696,0,A,29.89299964904785,0.000224531044023,0.0917574132228737,1.325241420636886,3.195426612370962,1.3158776313067129,108.0,5.275000095367432,4.309999942779541,46.68999862670898,0.3343198037145016,0.05028647680430182,0.10202345554929622,6.537086006752086,0.6408104190954039,4.411694344348103,1.1449633670199824,43.962748724614066,9.10651823523366,12.473436341136924,0.49106245960914546,1.2848517676427669,0.25112293064822533,0.18198112743411746,0.03999968269796792,7.060357223624307,0.7099892258409943,3.5918404679984746,1.257848319901646,0.4585327808242242
J045403-691154,38814,J045403-691154-38814,73.512439,-69.198362,280.5739228088287,-35.5324203175218,0,A,23.39800071716309,2.97824700371676e-05,0.0440077054285336,0.7238036455240673,4.31834004404244,1.136095781678132,84.0,15.69499969482422,13.5649995803833,6.349999904632568,0.3256022164200751,0.033060657343854036,0.0474030306269768,3.2938298869694513,0.15689422646807538,2.624240546043609,0.365295748892963,57.20418803376525,10.82473702679258,15.430572393354796,0.6216142374685855,0.9803460023002692,0.15188725010992873,0.1345102402569249,0.02919786494872194,7.288262963680186,1.1080674332272382,3.561425012980984,0.9481886147201669,0.24265935408499403
J045403-691154,38814,J045403-691154-38814,73.512439,-69.198362,280.5739228088287,-35.5324203175218,0,A,23.39800071716309,2.97824700371676e-05,0.0440077054285336,0.7238036455240673,4.31834004404244,1.136095781678132,84.0,15.69499969482422,13.5649995803833,6.349999904632568,0.19375381857809887,0.027684048664057374,0.0474030306269768,6.6040444735693935,0.2248732040659882,2.2725548252150443,0.4810579409396697,34.498094243882946,15.413276154482485,6.499493532230931,0.6216142374685855,0.30323098052893727,0.10418075063401297,0.04160538416904509,0.015631343587939026,7.288262963680186,1.1080674332272382,3.561425012980984,0.29466982218864307,0.15164549696512644
J044517-701428,38814,J044517-701428-38814,71.320904,-70.241114,282.0931663829575,-35.91008006265487,0,B,17.591999053955078,0.0001074862232371,0.1443215287662474,1.1667460996346122,1.3084055924757534,1.5054337519531318,115.0,5.614999771118164,4.679999828338623,57.45000076293945,0.7749097156293627,0.12397193055652753,0.168912229559822,2.7832511884343867,0.2765364043948737,3.9751432401370743,0.5369785120697391,49.94474695077576,3.1486015109512278,32.036155997085594,0.355089346507131,3.5656683592223555,0.19914266259179786,0.38983800172728533,0.025630558428415367,9.146538673561,0.31729422442669947,3.3393922145584556,2.984486526504731,0.6526160692543422
J035150-695934,38814,J035150-695934-38814,57.959186,-69.992894,284.4759369286124,-40.04600961831741,0,A,847.2329711914062,0.0026634693026497,0.011023880010515,0.8902966885629267,25.504317576601057,1.033590628620784,97.0,4.96999979019165,3.940000057220459,46.130001068115234,1.2767576212636513,0.05881641499595203,0.021001181500590542,8.084795772564219,0.04972355873224645,1.8588031062091612,0.06206453742295451,19.49292255495311,2.597036385912237,18.98975825729267,0.5178819831551517,1.171350868652716,0.06722998464887629,0.13646539192654597,0.009224469548277965,8.583501297407397,0.3064873701640776,3.308976759540965,0.8974178895909187,0.1300085212930924
J035150-695934,38814,J035150-695934-38814,57.959186,-69.992894,284.4759369286124,-40.04600961831741,0,A,847.2329711914062,0.0026634693026497,0.011023880010515,0.8902966885629267,25.504317576601057,1.033590628620784,97.0,4.96999979019165,3.940000057220459,46.130001068115234,1.5755202714236751,0.043186948521299735,0.021001181500590542,5.6506930234625,0.054242454193414155,2.670758538569683,0.0793011624318126,28.586043928397526,2.3374502881199515,26.83396575516878,0.5178819831551517,2.8253748706578556,0.09483431884637776,0.32916344656594226,0.016130966030752793,8.583501297407397,0.3064873701640776,3.308976759540965,2.33339678193191,0.21282792834154832
J045608-701434,38814,J045608-701434-38814,74.036209,-70.242824,281.72561642363274,-35.04242393987196,0,A,112.58100128173828,0.0009442505759624,0.0194994650649144,1.0844665504630022,11.9444226097802,1.0837786731131314,84.0,5.090000152587891,4.15500020980835,63.9900016784668,0.11068793267424794,0.0083600253437908,0.0195903929689499,4.306663771577505,0.14673910381105923,2.6676420159987875,0.33132419602555796,78.05106854786291,17.30948197847735,8.514971359064043,0.6005508546238851,0.47698538004524793,0.09576360813109225,0.0824279263569309,0.018460769676303196,5.786696343418821,0.57435010258425,3.4428047500153474,0.4470772750242382,0.1185495744734848
J045608-701434,38814,J045608-701434-38814,74.036209,-70.242824,281.72561642363274,-35.04242393987196,0,A,112.58100128173828,0.0009442505759624,0.0194994650649144,1.0844665504630022,11.9444226097802,1.0837786731131314,84.0,5.090000152587891,4.15500020980835,63.9900016784668,0.045771933611897374,0.007651721184445071,0.0195903929689499,7.841077447415243,0.3594257968769605,2.814858100052793,0.8244790238252092,108.85468490782294,33.22596087930637,4.822718442147987,0.6005508546238851,0.27790302554762,0.08750264456582764,0.04802447010437615,0.015854829059235707,5.786696343418821,0.57435010258425,3.4428047500153474,0.2720688417732917,0.12375532704631302
J040531-704153,38814,J040531-704153-38814,61.382708,-70.698233,284.43157144705043,-38.69638197101514,0,A,107.63800048828124,0.0006809161529484,0.0338603315308463,0.6248762863874141,5.672331003485811,1.0936518715964425,68.0,5.190000057220459,4.114999771118164,53.47999954223633,0.5922719886319715,0.04145013747010254,0.0460332460712806,5.454565810067373,0.05691480825779686,2.082470780645548,0.12446528375758051,27.591304006236175,2.714839138190452,13.493427883828252,0.4795007444176511,0.7787278345666453,0.04492002557274637,0.14628910036598253,0.0095533546560841,5.32321159005314,0.16296909875112212,3.315059815736737,0.6601585509657537,0.08894186622529364
J050258-675809,38814,J050258-675809-38814,75.74351,-67.969287,278.85075927679287,-35.08913394116642,0,B,94.09600067138672,0.0006495453129812,0.0314842326102715,0.3450561461228493,1.7696282844551043,1.1245857243946855,110.0,5.190000057220459,4.34499979019165,57.2599983215332,0.19143759757918816,0.017732746558427652,0.037706650573398046,4.300803844952626,0.1457256593325805,3.429817153629644,0.32568435645902816,62.86990830017485,6.191816987298015,11.372219348763094,0.548390873542067,0.8698994794809582,0.07836166893453521,0.17688821823275908,0.019763229580903992,4.917792084582465,0.3250334471333741,3.561425012980984,0.8007868768349743,0.13230326820420654
J050258-675802,38814,J050258-675802-38814,75.745585,-67.967375,278.8482588267102,-35.08885932367938,0,B,62.62200164794922,0.0005600468957265,0.036984487408976,0.3741739203566582,2.3450183587266853,1.1118600498500977,100.0,5.630000114440918,4.105000019073486,64.06999969482422,0.24896732132160723,0.023062392719609418,0.041600990312959496,4.505347821548119,0.11539141774792375,2.7864208896029097,0.2580534133203843,42.776531200570794,5.359530666312502,9.756411944726434,0.4911726417802366,0.6335666961379727,0.06903674549495922,0.1309867479206029,0.016483042546077548,4.836876296234232,0.3044408834535005,3.561425012980984,0.5756659539160838,0.10434565282452497
J043251-713314,38814,J043251-713314-38814,68.213373,-71.553911,284.0768010733226,-36.345230372930494,0,A,76.50800323486328,0.000667310573408,0.0394875908449071,0.6673318627049294,4.540537497529265,1.1204453291765497,100.0,5.079999923706055,4.054999828338623,56.720001220703125,0.736243274675068,0.05845056600851307,0.05778897288251228,0.6735471602283407,0.07263993871473155,2.7209440577936057,0.1620241567221556,49.52697950674372,3.4663965280986577,29.735400104611145,0.38697028778769066,2.330185296441335,0.08654930887070127,0.28179080975855386,0.013729699056486962,8.269202599041119,0.2607559665450317,3.348516827858552,1.9246807956495982,0.2337300912023599
J041439-705437,38814,J041439-705437-38814,63.663879,-70.910403,284.1851145895068,-37.94132993998382,0,B,47.05699920654297,0.0003497316965211,0.0745942004170398,0.7381390321758154,2.2469897982263145,1.2273302591153898,96.0,5.070000171661377,4.114999771118164,52.38999938964844,0.7224099587613066,0.07274427039337444,0.09142126129359772,2.6309301357783634,0.12552135268455497,3.4397602166967096,0.2699397003444383,36.155689410770854,3.9487287873053805,23.941658827333537,0.36405959256911813,2.319611967122615,0.10749986004251288,0.26595023760706127,0.015125601066965096,8.721977419511909,0.2875439589823756,3.2937690320322197,1.742867844961876,0.2928130839022313
J041440-705443,38814,J041440-705443-38814,63.667389,-70.91215,284.18634627643195,-37.93947897240189,0,B,25.02899932861328,0.0002870678682683,0.0819774174628769,0.7605672164814168,1.9423624377960853,1.2584886235331034,131.0,5.03000020980835,4.239999771118164,50.91999816894531,0.23654782276085282,0.09179690856475155,0.10161631422401751,2.506858666623964,0.5444265413088228,8.369016393547769,1.7094677277431007,92.73650885509801,11.436812965508853,31.249609374999153,0.43634404496060025,3.591985898341552,0.6071981679792553,0.404341303561482,0.08132460614230629,8.883549285474798,0.9681586491160109,3.2937690320322197,3.5613940845801655,1.6224082453340452
J041440-705443,38814,J041440-705443-38814,63.667389,-70.91215,284.18634627643195,-37.93947897240189,0,B,25.02899932861328,0.0002870678682683,0.0819774174628769,0.7605672164814168,1.9423624377960853,1.2584886235331034,131.0,5.03000020980835,4.239999771118164,50.91999816894531,0.4170007680503654,0.11153320718684838,0.10161631422401751,2.436701652467002,0.2612779177314969,2.535743322770298,0.8015634242014912,47.1006441033859,8.64150635051605,31.350487003861698,0.43634404496060025,0.927396649715641,0.20517158408291297,0.10439483363164281,0.02574593431793823,8.883549285474798,0.9681586491160109,3.2937690320322197,0.9661507792540698,0.43757293115587087
J043200-711323,38814,J043200-711323-38814,68.000026,-71.223294,283.7384789509671,-36.54491794006037,0,B,31.03199958801269,0.0001653102392482,0.1119331502378237,1.029850688699119,2.3306439734113926,1.3092046754082516,58.0,5.625,4.204999923706055,56.84000015258789,0.9218148403050497,0.1697819059560206,0.1373339471379583,2.0778977589432546,0.12809680474063456,1.8972008939145775,0.2638137027170761,30.148857462748005,3.916632852889741,22.972508944252958,0.41321712214359385,1.441640822083638,0.11900444751783709,0.1723976553261078,0.02048288744686629,8.362299471861302,0.7145780022617759,3.3424337716627797,1.0228307866802697,0.27087779992392996
J053528-691612,33047,J053528-691612-33047,83.866885,-69.270004,279.7037201930967,-31.93698459523556,0,A,720.1799926757812,0.0035305189170374,0.0053008390767807,0.4201858691237535,15.470554970898943,1.0255113364343922,114.0,5.139999866485596,4.014999866485596,77.05000305175781,0.1177754808041305,0.0026970645453769917,0.005523238673271557,9.542312796369389,0.024549138843680946,2.27582047625912,0.057226796541670774,34.202474501419665,8.665277539774124,3.459424279513842,0.6411833762353165,0.17569680274790814,0.0378167499377988,0.03691017222560818,0.00815855880320945,4.760118746506692,0.2394392138877263,5.273815223286292,0.17783872298521122,0.04546001946105797
J053528-691612,33047,J053528-691612-33047,83.866885,-69.270004,279.7037201930967,-31.93698459523556,0,A,720.1799926757812,0.0035305189170374,0.0053008390767807,0.4201858691237535,15.470554970898943,1.0255113364343922,114.0,5.139999866485596,4.014999866485596,77.05000305175781,0.05383231291907366,0.002074608273679358,0.005523238673271557,-5.25564646642494,0.06523559843380307,3.5436208566597336,0.15267141624388297,54.82938149017459,16.128048768708183,2.709819692441501,0.6411833762353165,0.20190353613831438,0.050880594154711474,0.04241565114031773,0.010899787072137698,4.760118746506692,0.2394392138877263,5.273815223286292,0.2028988346298849,0.06082413747190665
