comp_name,sbid,ra,dec,glon,glat,widwnm,sigwidwnm,tdwnm,sigtdwnm,nhicpn_wnm,signhicpn_wnm
J045633-730709,38758,74.139336,-73.119199,285.02290263508195,-34.09195216010278,5.503787739585408,0.4872093606002552,662.1761134854969,117.23504470771373,2.6325940099164233,0.3961007416880066
J045633-730709,38758,74.139336,-73.119199,285.02290263508195,-34.09195216010278,17.48755506832601,2.1855871691101028,6685.1067683726815,1671.0035816899424,3.0599456430600362,0.6134775249290443
J045047-743538,38758,72.696332,-74.593941,286.85818013076096,-33.94507358608492,16.956473327857932,0.5683633783911743,6285.230651523293,421.3488097431897,4.383417124691255,0.2143127633116813
J054150-733215,38845,85.461314,-73.537605,284.5730004278737,-30.844149541934243,17.069931318062714,1.18659073688577,6369.622656745849,885.5495785099778,3.9856240144095523,0.5285563648195308
J061013-743151,38845,92.554376,-74.53101,285.5068212496003,-28.81159472673308,17.118524548007457,0.7062693722333416,6405.939275838043,528.5874607035171,5.450836517486911,0.39598099962870403
J061014-743214,38845,92.561063,-74.537496,285.51238366603684,-28.80949251262764,16.638910682463695,0.36118238275476505,6052.014202560237,262.7432711024958,5.988199063506073,0.1718632308025391
J061014-743208,38845,92.559073,-74.535776,285.5104439577643,-28.810085139143663,16.435304291247867,0.4024794696379313,5904.806305409605,289.2022280818419,5.903621193402554,0.1892547751389866
J061011-724813,38845,92.546986,-72.803663,283.5340182060476,-28.86211310630572,17.771820560175872,0.64410239116994,6904.210067664744,500.4572490099941,5.73300182495226,0.3539509297130698
J055845-745904,38845,89.690925,-74.984599,286.0785408804861,-29.53465469457212,17.85822343471678,0.4331269502502917,6971.50691317969,338.1688597404686,5.295898030867879,0.2251807094488863
J052905-765700,38845,82.271049,-76.949888,288.65690506642386,-30.98916319277366,17.74958696209888,0.6506044568693864,6886.945723926918,504.8768280379835,4.9699342556555575,0.2771718710436944
J052929-724528,38845,82.374573,-72.757994,283.8505793573107,-31.857743086590688,23.776569986775378,0.5553994547930005,12358.010628145566,577.3441980080164,5.330062707530697,0.17228598038125587
J055939-751109,38845,89.915943,-75.185956,286.302079153044,-29.458785248086578,10.793747225522146,3.514460858412699,2546.798844622689,1658.4833175476076,3.827101901489211,2.303502732413737
J055939-751109,38845,89.915943,-75.185956,286.302079153044,-29.458785248086578,20.887060806238317,5.84743337846846,9536.84709743964,5339.772652575704,2.411212157834529,1.237998356719486
J054002-735616,38845,85.011211,-73.938027,285.0564837320195,-30.90760914869012,7.634267354555332,1.354408794899192,1274.0453515725278,452.0612520180133,5.188926118403511,0.6821040754574859
J054002-735616,38845,85.011211,-73.938027,285.0564837320195,-30.90760914869012,18.342205598918557,4.232321023562687,7354.5020262533635,3393.988075826791,1.6277714542995765,0.7009576385105094
J060316-743952,38845,90.819104,-74.664638,285.68491334600753,-29.26485090674104,15.155972477408504,3.76692971825662,5021.3185479481745,2496.039642628514,4.841077420181396,2.1815129916251395
J060316-743952,38845,90.819104,-74.664638,285.68491334600753,-29.26485090674104,31.663545642347337,49.097623372521,21916.401481019984,67967.32354300606,1.553453301992778,3.4417980507591137
J050907-733303,38845,77.279904,-73.551012,285.1802633913959,-33.10195094503002,9.70972632728308,2.3498861030744176,2060.9342477670493,997.5483520209671,4.420280159363833,0.7611128355256475
J050907-733303,38845,77.279904,-73.551012,285.1802633913959,-33.10195094503002,14.526229408622424,1.7906036967726997,4612.707910585923,1137.188681864706,3.2308066236473456,0.7264566035402964
J060533-733420,38845,91.388391,-73.572349,284.42527288613127,-29.17143569736645,11.572239671008788,3.0075241012523937,2927.419739731473,1521.6216863847442,2.544173686695234,0.9208997263873864
J060533-733420,38845,91.388391,-73.572349,284.42527288613127,-29.17143569736645,27.249227067514504,7.315370767844562,16231.495414484458,8715.066066228297,3.4743376405486384,1.4573137243450025
J052916-762511,38845,82.31913,-76.419836,288.0521819297438,-31.10163049499729,8.285458855449615,0.49987582920316453,1500.6633898153173,181.07515091825442,2.488477134928443,0.20590635504511615
J052916-762511,38845,82.31913,-76.419836,288.0521819297438,-31.10163049499729,25.566260842468324,2.0044941048615486,14288.432539147721,2240.537164891755,3.624872120902015,0.45249574339243775
J051619-733601,38845,79.081427,-73.600555,285.0728163983155,-32.59821544016644,9.470191264872273,0.9023211414122775,1960.5036638887316,373.59412376491025,3.4690541980544363,0.3876970292891988
J051619-733601,38845,79.081427,-73.600555,285.0728163983155,-32.59821544016644,13.423413195829582,1.0584213984729307,3938.9101571157425,621.1574859736745,3.678718751527437,0.39437609877774743
J051247-751332,38845,78.198912,-75.225661,287.0033907988628,-32.38490892195258,14.502659803469388,0.43703726797970716,4597.751310461145,277.10622724437934,5.327029049056475,0.2421669675207294
J053859-770234,38845,84.748165,-77.04286,288.623201088524,-30.424867537164005,6.9849213974670255,1.1087815619346946,1066.5303146634085,338.60055993529966,2.9205586794991536,0.3291766255945385
J053859-770234,38845,84.748165,-77.04286,288.623201088524,-30.424867537164005,14.852174974221002,1.0224486281647502,4822.034038022203,663.9138167570809,3.8460540179619938,0.3974197848032519
J052129-745638,38845,80.371893,-74.94409,286.5061842568899,-31.9214011426286,7.240191514226993,1.1219967430307776,1145.9093573362843,355.15816514339053,3.4962637909956795,0.6902645611335271
J052129-745638,38845,80.371893,-74.94409,286.5061842568899,-31.9214011426286,16.32588606552599,1.0973389482791054,5826.445390324348,783.2451397936635,3.0859712805644843,0.37132901094367854
J045046-743537,38845,72.691843,-74.593774,286.8585306212333,-33.94624213847927,6.775138124942055,0.5516901443116179,1003.4285759392675,163.41560737437226,2.4961987244994566,0.23496037449266508
J045046-743537,38845,72.691843,-74.593774,286.8585306212333,-33.94624213847927,15.831604417073478,0.8792035687605154,5478.983807432793,608.5475596498578,2.8930505485227194,0.22116743689044466
J053424-732718,38845,83.602984,-73.455036,284.5778097348548,-31.37843793294549,21.68019115029191,0.4662077002932052,10274.870846526457,441.8986783798998,5.110153295527924,0.14503923198980018
J053425-732731,38845,83.607433,-73.458855,284.5819486214001,-31.37651356135009,21.010673603353126,1.0769225885141123,9650.062139128746,989.2467128263823,5.186274091177523,0.24126976673788125
J053424-732724,38845,83.603057,-73.45672,284.57974657866123,-31.37811860378269,21.83676418741977,0.46173157534349857,10423.815746068753,440.8166726730949,5.278341566663604,0.14971425266996563
J053029-751334,38845,82.621425,-75.226152,286.6720392862126,-31.293093451359105,11.435815402143513,3.1539535689713407,2858.8043237141947,1576.8943066497977,3.2024105066688726,1.9153865488009074
J053029-751334,38845,82.621425,-75.226152,286.6720392862126,-31.293093451359105,22.83587679749287,3.498811717993597,11399.49310275057,3493.1595051756267,2.0951381398775664,1.6575280736860563
J060055-724624,38845,90.229765,-72.773588,283.5303466860265,-29.54838238107493,7.099784821618212,1.3466435594199253,1101.8958070603085,418.0016518842545,1.518719241258895,0.5871144467171394
J060055-724624,38845,90.229765,-72.773588,283.5303466860265,-29.54838238107493,19.70424250122664,1.9431663185340886,8487.30179188062,1673.9784821659346,5.561808823926682,0.9736969335982874
J055048-761508,38845,87.70279,-76.252271,287.59153486549394,-29.882314598664856,16.681283422690306,0.3974693794685773,6082.877635490756,289.87668848946026,6.485084341043857,0.20627517927078512
J054217-761926,38845,85.572531,-76.323912,287.76344917470004,-30.370141567530467,7.445536903801206,0.6579674093274483,1211.831392519023,214.1808098406827,1.905021076332338,0.21872554139663938
J054217-761926,38845,85.572531,-76.323912,287.76344917470004,-30.370141567530467,19.856592973113194,0.678241439596024,8619.054459167559,588.801906979494,4.614074136757228,0.3409194256625949
J060822-752100,38845,92.095608,-75.350171,286.4454145593932,-28.894436525263146,16.109553521688714,0.3515454031373953,5673.05724264583,247.59683037800147,5.299951317592848,0.16086589496772213
J051157-733244,38845,77.990526,-73.545626,285.1069581919335,-32.91024251208763,8.917438464276344,0.6831025776179258,1738.3226935844336,266.32148177444697,4.905634757388827,0.34435173908824773
J051157-733244,38845,77.990526,-73.545626,285.1069581919335,-32.91024251208763,14.706970363492754,0.9275476523073959,4728.20820318022,596.4027002280353,2.625213972819102,0.2779211254759353
J061328-741046,38845,93.367202,-74.179643,285.09767465378525,-28.602162499468875,14.777617502695415,0.393896256935729,4773.742622163501,254.48748421073702,5.550406316627207,0.1966615758981205
J055926-744032,38845,89.860559,-74.675714,285.71945911949626,-29.516713323562573,16.140338837320897,0.4114757718229416,5694.76035594795,290.3601883985386,6.885130928973069,0.2308637340068838
J050707-751645,38845,76.782755,-75.279408,287.19241388429367,-32.71270793507684,5.521109833602344,1.3623151213154074,666.3508119521529,328.8396045658526,4.516678203383107,0.5980019858988186
J050707-751645,38845,76.782755,-75.279408,287.19241388429367,-32.71270793507684,17.724669047707625,2.074521170601334,6867.622697717717,1607.5931956495685,1.3220119939737403,0.48661263431191676
J052936-734000,38845,82.403943,-73.666425,284.8964699467492,-31.67175959847797,6.9423677660250505,1.728192619461818,1053.574838544536,524.5415746869478,5.285514264153171,0.5694061125292668
J052936-734000,38845,82.403943,-73.666425,284.8964699467492,-31.67175959847797,19.917159867188104,1.8374080116001923,8671.714601848307,1599.9748950145806,0.9277662778248151,0.48306467128931085
J054219-733129,38845,85.581684,-73.524835,284.5524997233172,-30.8122494287069,18.61256288309732,0.5112766685223349,7572.905086108728,416.0469149552392,6.506318401692498,0.21556240097806506
J054220-733135,38845,85.584006,-73.526404,284.5541965566379,-30.81137105005145,19.975920469705382,0.5491241583272377,8722.9575336582,479.57606970438064,6.368713085790911,0.26051861923402486
J054239-733635,38845,85.665923,-73.609971,284.64656933646137,-30.776384801313256,18.703846138832485,0.4655467197897293,7647.368188018699,380.6925215840834,6.3259506370247545,0.1936736645867113
J060141-723832,38845,90.421758,-72.64236,283.37609102564016,-29.498774722895504,6.75908213149032,1.1093733253895512,998.6782809486657,327.8276617970486,1.4632742291663452,0.4412845796712849
J060141-723832,38845,90.421758,-72.64236,283.37609102564016,-29.498774722895504,18.907293219466386,1.6676372285151342,7814.638208347187,1378.5137250845867,4.934901617993542,0.9968310528609848
J054755-741738,38845,86.982216,-74.294044,285.3758624592583,-30.322681991354468,19.391927461774916,0.4575748879740915,8220.3841559247,387.9388850505695,5.821686745289034,0.1804871180009489
J052309-731408,38845,80.790872,-73.235695,284.51493800583063,-32.21190946006284,6.162575086485061,2.2740080737232993,830.1844708869406,612.6809533296499,0.7520116059776114,0.2128349494396487
J052309-731408,38845,80.790872,-73.235695,284.51493800583063,-32.21190946006284,20.304449849455835,0.9184561156733859,9012.237145443007,815.3231812240234,5.258027672419015,0.34190269386732347
J052616-765824,38845,81.570463,-76.973448,288.72817856336457,-31.13684000298429,10.88812125878923,0.3973157939956607,2591.5288941777017,189.1337055824466,5.101099718469406,0.3104620316814989
J051854-741447,38845,79.727476,-74.246406,285.75919272503853,-32.26133105568592,16.06921233161027,0.4551376760903411,5644.6801271900895,319.7551370092802,6.425366195718841,0.2620305105280088
J051223-760141,38845,78.096099,-76.028309,287.92009699934744,-32.17460288280596,8.04652451458356,1.1208905134244418,1415.3597308565409,394.32261531665114,1.318430253641906,0.2957281039597859
J051223-760141,38845,78.096099,-76.028309,287.92009699934744,-32.17460288280596,14.27781433656052,1.5984989975893065,4456.2917715323465,997.8247036760293,4.714577376161141,0.20717629529312814
J060842-732144,38845,92.176527,-73.362398,284.1752344427086,-28.95554374742981,17.652330640333272,0.39572520602479316,6811.680425999284,305.4048436861509,5.38180551478229,0.15943392971965345
J054951-745935,38845,87.464572,-74.99321,286.1593813720785,-30.10654759291593,16.29689679668921,0.3556534689130361,5805.772156114388,253.40321323753875,5.703150771876929,0.16536300292112674
J050537-760540,38845,76.407657,-76.094489,288.1447152262276,-32.54036734344431,6.319798975815257,0.40286837472566167,873.0853198104822,111.31318104734784,3.508882260697151,0.29431112279998123
J050537-760540,38845,76.407657,-76.094489,288.1447152262276,-32.54036734344431,16.994655111060244,0.8447673282147974,6313.568089237348,627.667465022713,2.1790663825389407,0.18448764355781058
J051446-744126,38845,78.695418,-74.690812,286.3525731639229,-32.41128885066119,13.563058808266426,1.862601395884422,4021.2904942097475,1104.4796595892933,4.676582982091072,1.0006701947068997
J055732-741646,38845,89.38409,-74.279654,285.2781722077796,-29.677612237938163,16.043822158594907,0.34781862076318465,5626.856455921734,243.97246895218896,6.498512316715859,0.1851825558104738
J054105-735345,38845,85.272908,-73.895904,284.99482713506444,-30.84257184271354,9.582636492509442,1.523054534104131,2007.3365181459603,638.0880643494767,2.3676170165012693,0.7036546110135865
J054105-735345,38845,85.272908,-73.895904,284.99482713506444,-30.84257184271354,14.783793898504468,1.5538906177332517,4777.733886051391,1004.3532682517315,4.153377171389161,0.679547511749891
J060540-742521,38845,91.420184,-74.422551,285.3969763916618,-29.119658076725333,16.633889988930566,0.4125152067860118,6048.36243414164,299.99494789217334,5.763102599366872,0.18030056329805078
J052305-734523,38845,80.773409,-73.756608,285.1156620284617,-32.099103204289534,18.46860615266695,0.5922672736543672,7456.21457304008,478.22470634241216,5.956227327785821,0.1505667739542396
J045856-754649,38845,74.736066,-75.780319,287.9569597045835,-33.02896417528388,14.461399341998183,0.2890904052580959,4571.627070502375,182.7780965376206,5.306808300072837,0.14250677564439726
J052416-741419,38845,81.067587,-74.238689,285.6472143468979,-31.909910303708653,16.79708020614797,0.49858578228625683,6167.6220094556475,366.14561658220254,6.430507223588997,0.31389487057430643
J051637-723707,38845,79.156691,-72.618792,283.93656416552506,-32.82249586361296,11.099959533997392,1.0462131843381677,2693.350962208458,507.7170377210568,3.4245874403787564,0.2283029783798303
J051637-723707,38845,79.156691,-72.618792,283.93656416552506,-32.82249586361296,14.243223517606811,1.1497472255461394,4434.725437531019,715.9633858946695,2.3084441202997588,0.3067653504590912
J053254-723155,38845,83.225046,-72.531981,283.534752528699,-31.64961936895343,9.893496521412123,1.0676953906146398,2139.6846369435757,461.82488047361005,3.806356767899958,0.36923871673034564
J053254-723155,38845,83.225046,-72.531981,283.534752528699,-31.64961936895343,17.92465411137591,1.5478520316574833,7023.469898772493,1212.9988210149838,1.5178945775985189,0.2812241931688133
J045730-750644,38845,74.377659,-75.112355,287.24740061695394,-33.347826659986175,9.080084534961525,2.912267192019851,1802.3118626423575,1156.1156038034103,2.729732023916488,0.6449650513278776
J045730-750644,38845,74.377659,-75.112355,287.24740061695394,-33.347826659986175,18.16958486011431,2.874638843170861,7216.7251737972465,2283.539075306758,1.438470290144729,0.47476206647671243
J045735-750700,38845,74.397078,-75.116459,287.2499076508087,-33.34171583403707,8.042920249769479,2.009466017996384,1414.0920559111612,706.6015438244747,3.7288722708738185,0.44811073136933616
J045735-750700,38845,74.397078,-75.116459,287.2499076508087,-33.34171583403707,14.433293140355216,1.5516158278993952,4553.8741261367895,979.1061684487443,0.756634188563064,0.28880205809015863
J053344-721624,38845,83.43572,-72.273468,283.2227805152286,-31.63111931154156,10.538269282011152,3.841723121926558,2427.6649113995313,1770.0091301203663,2.0337047183798127,1.3577612959389451
J053344-721624,38845,83.43572,-72.273468,283.2227805152286,-31.63111931154156,18.630060657619,5.711671185034927,7587.1504399294745,4652.191889299912,2.7552672390883526,1.4013066194661117
J045912-765224,38845,74.801066,-76.873444,289.1659415040406,-32.62512703383026,12.235086868566794,0.3604588956239001,3272.3840858948706,192.8159507701253,4.799152217208182,0.22641671522499493
J045921-765219,38845,74.838686,-76.87195,289.1606272071467,-32.61769742814801,13.42810780634727,0.4105372183573247,3941.665772599215,241.01690652383016,4.950193850517148,0.21013481118751573
J045613-761757,38845,74.056507,-76.299277,288.60472274480463,-32.99526212082249,14.589998857313333,0.3929246816598563,4653.295937108999,250.63673309901066,4.431691992357856,0.16512140309792722
J045512-765927,38845,73.802648,-76.991064,289.3950695077502,-32.791328634816004,13.79559360642287,0.6330143633790816,4160.360288565162,381.7984052918994,5.072919815580231,0.33469096204769033
J045517-751143,38845,73.824674,-75.19546,287.4008176559197,-33.450670352230084,12.098557198272855,0.34769930701788127,3199.759386078175,183.91517317819793,4.37614193256427,0.18428338545348663
J045438-751726,38845,73.66077,-75.290695,287.52533836103913,-33.45503339597963,5.594276769954222,0.359089576540524,684.1290861736488,87.82676794704294,3.5293640658447565,0.2455800563110431
J045438-751726,38845,73.66077,-75.290695,287.52533836103913,-33.45503339597963,18.69669917162901,0.9095862809997939,7641.524999728629,743.5137338271159,2.0288269980618163,0.17590593291281637
J045730-731750,38845,74.376084,-73.297444,285.1981881546268,-33.96807101235666,7.802821983223386,1.0174494497955469,1330.9249155149685,347.09207154063085,5.618446245648591,0.525969954281396
J050325-725841,38845,75.85497,-72.978181,284.6696865631163,-33.66290909283509,17.869983124437244,0.35064102485803594,6980.691449527307,273.94729889058766,6.351804944286789,0.16694698179908687
J045157-760518,38845,72.98777,-76.088606,288.4860294044424,-33.31077305828404,7.448548186295928,1.0154949239100748,1212.8118200268916,330.6964568374255,2.2935859446032825,0.6297228109629984
J045157-760518,38845,72.98777,-76.088606,288.4860294044424,-33.31077305828404,13.733308120649095,2.066727104860449,4122.878017335965,1240.9047657861495,2.850854718637346,0.6235242454847622
J032410-763000,38509,51.042197,-76.500237,292.4728762411468,-37.350821872277685,20.260747431618803,1.5346009137158638,8973.483798624356,1359.3493017037404,2.7742227686392886,0.32293841498818987
J031155-765150,38509,47.980585,-76.864113,293.4395382293064,-37.55252255116848,15.010413964966586,0.8166538913525985,4925.331848956653,535.9334432802624,3.682555312555922,0.36597429865744435
J041042-775042,38509,62.676062,-77.845197,291.67368583607583,-34.5185316828846,13.673921589708822,0.46184543287609303,4087.2982376833,276.1022156653647,3.39953307279122,0.1728215030777424
J025721-782714,38509,44.341211,-78.454044,295.4337330130178,-36.77477862727677,17.39036153197538,1.1021871541229993,6611.003378292006,838.0001745242056,3.270768822463272,0.30495883752241537
J041737-780347,38509,64.407253,-78.063197,291.65201294857644,-34.09697171013213,14.738358623253273,0.7603613579762827,4748.412037880663,489.9472346476127,3.7935797319071805,0.29588977301413
J032426-750139,38509,51.110929,-75.027571,291.1561359237391,-38.3942616211833,13.845900132126896,0.8985538372300724,4190.757657248659,543.933054245372,3.765336810503083,0.3360857629802337
J035329-762642,38509,58.370641,-76.445104,290.98625404352697,-36.11857487562296,16.62296947107091,0.8969702849979775,6040.423272830358,651.8787385091686,2.9523871673959055,0.24958808849295963
J041449-773156,38509,63.705066,-77.532225,291.209949110531,-34.51000752791676,14.11067164837115,0.40163536567492236,4352.5676484876585,247.77631323126604,3.6538838212826303,0.153145015126429
J032852-763522,38509,52.219931,-76.589586,292.3056065460626,-37.09521190956117,11.763922524431612,0.48506297002325427,3025.2026272957314,249.4769526525965,4.5310321826284445,0.3103947319968245
J033154-801820,38509,52.976627,-80.305776,295.38122357567187,-34.33833775859006,21.209094123112575,0.6948787837802044,9833.189223213836,644.3344094231097,4.074544511208406,0.18320824885593423
J035814-760604,38509,59.559171,-76.101279,290.43612672594344,-36.103738317000456,13.749405194434896,0.6436553147202189,4132.548690368467,386.91665425241223,3.5240322518778613,0.27173688560639514
J035803-760526,38509,59.516059,-76.090818,290.4334179074288,-36.11829732479424,13.004935608205768,0.6390121350534054,3697.145734794422,363.32682617880664,3.4069480834525625,0.27650844420677795
J035810-760552,38509,59.544584,-76.097887,290.4353545277617,-36.10857532262084,13.628271842596236,0.6774491592693707,4060.0532840672327,403.6432081261181,3.1736113088316715,0.26304797882679387
J030320-791455,38509,45.837043,-79.248889,295.72534344822424,-35.96226035498256,15.14884667926955,0.5089734460202051,5016.597967864671,337.0969696981785,3.94080485218017,0.20062006181721712
J034340-792019,38509,55.920434,-79.338672,294.1003782773603,-34.63949289732731,17.498602616821987,0.5329947717439795,6693.555904816082,407.76173729590636,3.6094187066760806,0.15296785316749237
J032301-753619,38509,50.756253,-75.605395,291.7518105273446,-38.04362624415082,14.951135275532707,1.1693400803437604,4886.506710156307,764.355086587351,3.1408801500816486,0.4023278969976637
J032745-755753,38509,51.938616,-75.964878,291.8087558419188,-37.58375089206529,12.652503028206786,0.9220495455761242,3499.4763067301715,510.04777966566206,3.4029957921981766,0.6454748463162165
J034059-765055,38509,55.247588,-76.848785,291.9445450608918,-36.41176321598362,14.662204758971331,0.8772111482833406,4699.468229892874,562.3200589588037,3.54935522314052,0.37411498603203003
J040935-765321,38509,62.397541,-76.889321,290.7532391108727,-35.10702758881791,15.83765658133589,2.1963680146308993,5483.173660504938,1520.8142927902597,1.9819056434916478,0.5031018880561493
J040936-765326,38509,62.400714,-76.890829,290.75427123384657,-35.1055856878533,13.613671199858342,0.8303421624386699,4051.3584717374547,494.21110659286484,3.414322099973044,0.37159693590697135
J040937-765334,38509,62.404481,-76.892904,290.75578477897034,-35.10371425705302,11.529284763742808,0.5483878901405765,2905.7275405934993,276.42058080143056,3.8480743836333806,0.30192165620492206
J033055-761258,38509,52.731481,-76.216346,291.86596023622286,-37.271508445208354,12.776589322002621,0.9482379217246356,3568.4533906100155,529.6785772171783,3.8729267297126726,0.5803052096363602
J033104-761309,38509,52.766543,-76.219367,291.86136847556463,-37.26341256339341,14.079188162133892,1.3279654423998344,4333.166569202297,817.4186457055999,3.8124970341863182,0.6811167058945918
J033030-782200,38509,52.625023,-78.366551,293.7844347136094,-35.772376697280144,15.382569714332188,0.6785971289552746,5172.588639216096,456.3741774000599,3.2594409431460685,0.21251948556902633
J033027-782212,38509,52.612923,-78.37002,293.7895770010976,-35.77161615105999,12.290970673384765,0.4614122729187756,3302.345607654934,247.94507013037742,3.5508089085592447,0.21228458064524883
J025618-780044,38509,44.07827,-78.012411,295.1680695935488,-37.16575671714013,18.64533469580006,1.2633563261621066,7599.596339376343,1029.8552713877705,3.2010807423033563,0.3986168036244232
J025617-780035,38509,44.073367,-78.009806,295.1676036984297,-37.16760245860451,18.76206471766233,1.3721171221818373,7695.049484188728,1125.516760780837,3.161882754435662,0.37360980500823676
J032456-775225,38509,51.237244,-77.873789,293.6161059942931,-36.32543333378411,16.149248063460924,1.0823847784689795,5701.048936512193,764.2124965742981,3.377332579159986,0.37131752006056495
J032501-775146,38509,51.254911,-77.862977,293.60354654856803,-36.330753425061424,10.583879795548574,0.6359768719979354,2448.724661971942,294.2838129284327,4.316667156409291,0.48080324115033574
J041409-773830,38509,63.537434,-77.6417,291.3450103491723,-34.48013514298358,14.38397114995414,0.4691854018444932,4522.803965293707,295.05531870132546,3.432688729415056,0.1686070980705556
J032259-770023,38509,50.746549,-77.006447,292.9719748092574,-37.03026807450871,14.414822100509383,0.864137849707444,4542.225922698835,544.593518304701,3.2277705815142674,0.3123199991881333
J032255-770011,38509,50.731829,-77.003255,292.97226035745547,-37.034860833313104,18.45147108588477,1.3165589462899792,7442.385325198662,1062.0658847221355,2.7563749633450847,0.3407511826749728
J032253-770007,38509,50.724146,-77.002054,292.9728089569298,-37.036919095195984,17.074584947931882,1.121783305561745,6373.096122010944,837.412195519061,2.7749353129215475,0.325263759768874
J032301-770029,38509,50.755055,-77.008289,292.97180865840653,-37.02761618452414,18.29197782187026,2.3996792779311567,7314.278454618444,1919.0841593499822,2.3026518671642706,0.4922718454847179
J031922-800546,38509,49.844074,-80.096142,295.6882415653157,-34.85235133243447,15.229457681083371,0.5682311082890839,5070.129294341617,378.3463926849091,3.9443457841803062,0.1860637791758541
J032816-765522,38509,52.068624,-76.922941,292.6308042664389,-36.883418022965074,13.998997863379415,0.7194953920431372,4283.946634170785,440.3572160129628,3.4551460570205954,0.2953822760799925
J032822-765517,38509,52.093484,-76.921508,292.62454622108817,-36.880478736193126,14.844002857502927,0.7746094779889858,4816.729039421513,502.70590792224283,3.4775195948492668,0.3085568438312734
J032819-765520,38509,52.081531,-76.922299,292.6276446957466,-36.8818198591264,12.522878407522022,0.8088111655600135,3428.139491705447,442.82431047531816,3.2437203178124525,0.3816046484547117
J031836-795958,38509,49.653535,-79.999655,295.6420744545187,-34.94701069709415,23.70462169945677,1.1574683252808702,12283.332705527839,1199.5608886566508,3.953916441035482,0.24336237500666238
J033749-784013,38509,54.45506,-78.670482,293.7367450566056,-35.29958949298331,20.173017513299683,0.7571558475479067,8895.94089403884,667.7844465183655,3.5187116414123154,0.1882440465884323
J033211-780653,38509,53.046937,-78.114927,293.49035732452893,-35.89011611756379,16.025969744059633,0.745107267075467,5614.341098352073,522.0634281770328,3.2450541999503666,0.23272601333723955
J034717-770522,38509,56.824438,-77.089641,291.88066637440704,-35.985448050750165,16.269689936301802,1.0944552639612466,5786.4034402275265,778.4978975450596,2.8592017609173985,0.32344493891503723
J032718-763747,38509,51.82658,-76.62996,292.42232381111234,-37.13077641629424,13.364568431102231,0.7053452668981094,3904.4515291825696,412.13248600424555,3.657464121210785,0.3429829820417276
J040110-790204,38509,60.294577,-79.034634,293.1790855173064,-34.20602268396881,15.595005163338449,0.45779228857370236,5316.443506933926,312.12902010877804,3.978053930761795,0.1739317014146107
J035728-783508,38509,59.370579,-78.585776,292.88365186721126,-34.62340975331466,19.53836715429124,0.7943052353770447,8345.006712481683,678.5093624904023,3.244260046942617,0.18705042360922125
J035236-802232,38509,58.153774,-80.375659,294.7244919735303,-33.65824648040855,16.312485247534173,0.49486797266261284,5816.884244429299,352.9308587345946,4.1708147360337735,0.1763223164931293
J040220-790707,38509,60.583958,-79.118859,293.2196118253019,-34.11127993044041,15.160289100203903,0.45954193545742195,5024.179232054501,304.5879973822209,4.1189130264644644,0.19786883729105798
J035911-772200,38509,59.7983,-77.366799,291.6409774720475,-35.29919570661394,14.786961734128917,0.5981528196562235,4779.781627959321,386.69740403887016,3.237154277012673,0.20582132762720304
J025415-791927,38509,43.563351,-79.324227,296.2050324640857,-36.14640193910103,13.221714663173586,0.5337859865990191,3821.4283265475337,308.5567857828809,3.6111469683780757,0.2065446759534839
J032657-794937,38509,51.739842,-79.827003,295.1695612252658,-34.83265593508195,16.149921866862137,0.49523803746592354,5701.524682043735,349.67499129424317,3.7027692932842147,0.15606302080442463
J032704-794916,38509,51.767212,-79.821236,295.1604630004412,-34.83358817306975,19.867032314584613,0.7528415338096197,8628.119549534058,653.908107935727,3.1937437144077183,0.16760939268967992
J041406-765311,38509,63.5252,-76.886648,290.5779900366726,-34.895274810207724,11.433408250066698,0.3000596769341025,2857.600937289474,149.9904132338957,3.950684043045712,0.15469415830221375
J031235-782909,38509,48.149648,-78.485913,294.70694654912813,-36.28566151779925,12.445562606840667,0.5110054767521842,3385.939745213284,278.04829856480177,3.882056771729804,0.24805718840395455
J035440-784533,38509,58.669311,-78.759382,293.1529457988039,-34.62223850946478,7.292565577547626,0.45813568695315754,1162.5478676839193,146.06784411156642,2.778077403916057,0.25501642874350194
J030842-781241,38509,47.178673,-78.211414,294.68044369900923,-36.622324413556605,12.453112282213766,0.4210853719836678,3390.0489205234344,229.2599598222972,3.91231373391523,0.19760323039853867
J033640-764241,38509,54.168052,-76.711402,292.0251517930174,-36.68676572801096,4.037108255700552,0.8042579546043915,356.2795934718478,141.95343744292512,1.3575417840221677,0.3666188809875517
J032019-773939,38509,50.083067,-77.66089,293.65990788940576,-36.64774331892759,15.790611012745652,0.8606485627565975,5450.646639966755,594.162086950907,3.5519599669641404,0.34003604135885795
J034736-763204,38509,56.901655,-76.534691,291.3402962120384,-36.32885398648879,11.710449084791774,0.5435256626652488,2997.7627443975607,278.2747220647433,3.4931821264302356,0.28941134214853176
J043106-790301,38509,67.775885,-79.050488,292.2496003414696,-33.01416589419834,25.301490830615876,1.621718839514468,13994.01648018302,1793.9148580863548,2.8375726096395115,0.24647697052393275
J041437-773239,38509,63.654269,-77.54422,291.2294109359427,-34.51262526254605,15.346875027155177,0.54825383507847,5148.610887946746,367.85934069951406,3.338807147267224,0.18879846636011235
J033145-784741,38509,52.939541,-78.794922,294.0999771916306,-35.4237389305138,17.956385610182203,1.123650161588772,7048.358802208869,882.1251313011065,3.0769231079511843,0.2871011680974451
